书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,用户标签,出版社
https://book.douban.com/subject/1329553/,https://img2.doubanio.com/view/subject/s/public/s26008362.jpg,如何做广告, ,7.7,74人,肯尼斯・罗曼、简・马斯、詹正茂 / 詹正茂 / 新华出版社 / 2005-5 / 38.00元,这是一部来自奥美的广告学经典。它告诉我们广告就是创意，是广告在创建品牌、销售产品；并阐释了在一个广告作品中什么因素起作用，什么因素不起作用，以及如何通过电视... ,广告&奥美&传播&广告学&设计&美国&营销&管理,新华出版社
https://book.douban.com/subject/6527890/,https://img9.doubanio.com/view/subject/s/public/s24602625.jpg,Brandwashed,Tricks Companies Use to Manipulate Our Minds and Persuade Us to Buy,7.9,26人,Martin Lindstrom / Crown Business / 2011-9-20 / USD 25.00,暂无,Marketing&商业&美国&销售&英文版&心理学&创业,Crown Business
https://book.douban.com/subject/10796949/,https://img9.doubanio.com/view/subject/s/public/s10347244.jpg,品牌领导, ,7.7,81人,（美）戴维•阿克、埃里克•乔基姆塞勒 / 耿帅 / 机械工业出版 / 2012-6 / 49.00元,《品牌三部曲3:品牌领导》内容简介：越来越多的企业意识到品牌意识、品质感知度、顾客忠诚度和强大的品牌关联与品牌个性是市场竞争中必不可少的利器。强大的动力推动... ,品牌&营销&商业&管理&品牌管理&广告&经典,机械工业出版
https://book.douban.com/subject/4748698/,https://img2.doubanio.com/view/subject/s/public/s22778371.jpg,牛文案是怎样炼成的,广告文案写作八条潜规则,6.0,54人,多米尼克·盖廷斯 / 陈志娟 / 2010-6 / 58.00元,《牛文案是怎样炼成的:广告文案写作八条潜规则》主要内容简介：课堂或广告公司都很少教授文案写作技巧，但它却是创造财富、推动新产品、甚或在竞选中获胜的法宝。但创... ,广告&广告文案&文案&创意&商业&心理学&设计&美国, 
https://book.douban.com/subject/1030127/,https://img1.doubanio.com/view/subject/s/public/s1339648.jpg,小预算大广告, ,7.1,25人,(美)塞斯亚.S.史密斯 / 新华出版社 / 2001-10 / 22.00,中小企业如何做广告、促销和公关每一位中小企业主都希望自己的每一分广告费都发挥最大效用。他们的广告和销售负责人更需要了解如何将广告和促销的功能发挥到极致。因此... ,广告&PR&公关&营销&经济学&日积月累－－我的藏书&美国,新华出版社
https://book.douban.com/subject/25728205/,https://img9.doubanio.com/view/subject/s/public/s27050405.jpg,残酷极简思维,怎样改变世界,6.2,170人,[英]M&amp;C萨奇 / btr / 重庆大学出版社 / 2013-9 / 48.00元,暂无,思维&设计&心理学（应用）&心理学&传播学&广告&楚尘文化&英国,重庆大学出版社
https://book.douban.com/subject/35650979/,https://img2.doubanio.com/view/subject/s/public/s34032812.jpg,生活方式,房地产的社会价值,暂无,少于10人,吴昊 / 广东经济出版社 / 2020-6 / 1000.00元,暂无,营销&广告&好书，值得一读,广东经济出版社
https://book.douban.com/subject/35052614/,https://img9.doubanio.com/view/subject/s/public/s33641636.jpg,信息流广告实战, ,6.5,28人,明学海 / 清华大学出版社 / 2020-3 / 79,近三年，信息流广告在数字营销领域呈现爆发式增长，市场空间迅速扩张。随着大数据和机器学习技术的快速发展，信息流广告的产品持续迭代，这对于运营服务人员来说既是机... ,广告&营销&工具书&产品经理&纸质书&清华大学出版社&中国,清华大学出版社
https://book.douban.com/subject/4149745/,https://img1.doubanio.com/view/subject/s/public/s4065287.jpg,從Brand到Icon，文化品牌行銷學,看世界頂尖企業如何創造神話、擦亮招牌,7.9,25人,道格拉斯 B. 霍特(Douglas B. Holt) / 楊琲琲、王承志 / 臉譜 / 2009/11/20 / NT360,暂无,品牌&营销&广告&战略&设计&culture&文案,臉譜
https://book.douban.com/subject/1037737/,https://img2.doubanio.com/view/subject/s/public/s1173522.jpg,如何做创意, ,7.6,168人,（美）劳伦斯・明斯基，爱米，爱米莉・桑顿・卡尔沃 / 钱锋 / 企业管理出版社 / 2000-10 / 29.60,暂无,广告&创意&营销&广告创意&设计&文案,企业管理出版社
https://book.douban.com/subject/4831661/,https://img9.doubanio.com/view/subject/s/public/s7003705.jpg,2008年坎城广告奖结案报告, ,9.1,13人,[台]赖治怡 / 小鱼广告网杂志 / 2009-6 / 335,2008年坎城广告奖结案报告480页（比07年多64页），全彩，内含伊藤直树专访，微软擒狮专案特别报导（高峰会，演讲内容摘录，创意营指导说明与Q&amp;A），与坎... ,广告&创意&文案&广告文案&设计&藝術&作品,小鱼广告网杂志
https://book.douban.com/subject/3766699/,https://img2.doubanio.com/view/subject/s/public/s3961993.jpg,凯洛格谈广告营销与媒体, ,暂无,少于10人,鲍比·J·卡德 / 2009-5 / 28.00元,《凯洛格谈广告营销与媒体》告诉你如何在今天的广告和媒体环境中与顾客沟通。如何更有效地利用广告和媒体是当前营销界中的头等问题。营销者逐渐从传统大众广告营销转向... ,营销&广告&传媒, 
https://book.douban.com/subject/1082355/,https://img9.doubanio.com/view/subject/s/public/s1333606.jpg,广告大师奥格威,未公诸于世的选集,7.9,406人,（美）大卫·奥格威 / 庄淑芬 / 机械工业出版社 / 2003-7-1 / 29.80元,《广告大师奥格威:未公诸于世的选集》汇集了作者多年来写给伙伴们的私人书信及备忘录，内容分为早年时期，便条、备忘录和书信，清单，演讲稿与报告，管理原则与企业文... ,广告&大卫·奥格威&营销&奥美&奥格威&设计&经典&思考,机械工业出版社
https://book.douban.com/subject/3125172/,https://img1.doubanio.com/view/subject/s/public/s5912279.jpg,广告创意教程,广告创意教程,暂无,少于10人,2008-5 / 49.00元,《中国高等院校美术教程:广告创意教程》课程从广告创意的概念开始，进而强调创造性思维在广告中的地位和意义，着重阐述广告创意的内涵、步骤、原则、表现方法和具体的... ,广告&创意&入门读物, 
https://book.douban.com/subject/1005499/,https://img1.doubanio.com/view/subject/s/public/s1003498.jpg,肥皂剧、性和香烟,美国广告200年经典范例,7.8,87人,[美] 朱丽安·西沃卡 / 周向民、田力男 / 光明日报出版社 / 1999-4 / 32.80元,这本书探讨的主题是广告如何反映社会和创造社会。在阐明美国广告发展历史的基础上，书中详细介绍了工业的高速发展如何使制造商生产出品种日益繁多的商品，而制造商又是... ,广告&美国&广告学&文化研究&专业书籍&文化&案例&营销,光明日报出版社
https://book.douban.com/subject/35067435/,https://img9.doubanio.com/view/subject/s/public/s33644224.jpg,品牌异化：高绩效品牌的差异化战略, ,8.1,36人,[美]马蒂·诺伊迈尔（Marty Neumeier） / 罗立彬、康路 / 机械工业出版社 / 2020-5 / 49,暂无,营销&品牌管理&品牌&设计理论&艺术设计&战略&广告&设计,机械工业出版社
https://book.douban.com/subject/3328335/,https://img2.doubanio.com/view/subject/s/public/s4428801.jpg,Art of Plain Talk, ,暂无,少于10人,Rudolf Flesch / HarperCollins / 2000-01 / USD 4.95,暂无,大卫·奥格威&写作&广告文案&传媒&沟通&广告&媒体&英语,HarperCollins
https://book.douban.com/subject/27089864/,https://img1.doubanio.com/view/subject/s/public/s29495967.jpg,逼人買到剁手指的77個文案促購技巧,抓住眼球、刺進要害、留在心上的廣告文案力,8.5,67人,川上徹也 / 涂綺芳 / 商業週刊 / 2017-2-16 / NT$320,暂无,文案&广告&营销&策划&销售&设计&创意&我想读这本书,商業週刊
https://book.douban.com/subject/1416650/,https://img9.doubanio.com/view/subject/s/public/s1688536.jpg,广告符码（中文版）, ,8.0,89人,杰哈利 / 马姗姗 / 中国人民大学出版社 / 2004-1 / 28.00元,本书从研究人与物的关系出发，结合哲学、经济学、传播学以及其他学科大量研究成果，说明了从古代社会到资本主义高度发达的消费社会里人与物的关系的演变过程。作者将媒... ,广告&传播学&符号学&文化研究&学术&传媒&资本主义&营销,中国人民大学出版社
https://book.douban.com/subject/1852664/,https://img9.doubanio.com/view/subject/s/public/s2413906.jpg,活动策划完全手册, ,7.2,456人,朱迪•艾伦 (Judy Allen) / 旅游教育出版社 / 2006-6-1 / 28.00元,对于活动策划者来说，活动没有“彩排”，只有“现场直播”!    活动策划者所策划和推出的任何活动——从最初的邀请到现场管理——都是所在公司形象的直接反映。无... ,活动策划&策划&营销&市场营销&工作&手册&广告,旅游教育出版社
https://book.douban.com/subject/2294740/,https://img9.doubanio.com/view/subject/s/public/s2751406.jpg,诚品副作用, ,7.6,4544人,李欣频 / 电子工业出版社 / 2007-10 / 39.80元,作家纷纷上电视节目打广告，广告人纷纷在广告上偷渡文学欲变成作家。李欣频的文案作品，就是广告文学化的典型例子。她用自己的思辨张力和另类美感，见证了台湾“诚品书... ,李欣频&文案&广告&创意&台湾&设计&中国台湾,电子工业出版社
https://book.douban.com/subject/5920214/,https://img1.doubanio.com/view/subject/s/public/s8895017.jpg,广告拜物教, ,7.5,375人,李欣频 / 电子工业 / 2011-1 / 49.80元,《广告拜物教(白金增修版)》是台湾文案天后李欣频的广告文案作品集，更是一本经得起阅读的小品文集。书中收录了作者12年来的广告文案作品，以独特的文字将恋物、时... ,广告&李欣频&文案&创意&广告学&台湾&文化&营销策划,电子工业
https://book.douban.com/subject/25744890/,https://img9.doubanio.com/view/subject/s/public/s27088424.jpg,广告的社会史, ,7.6,12人,[日] 山本武利 / 赵新利、陆丽君 / 北京大学出版社 / 2013-10 / 39.00,本书是日本著名传播学家山本武利的早期代表作，也是日本广告史研究领域的集大成之作，囊括了报纸和广告的诞生过程，详尽考察了从明治维新（1868年）到日本战败（1... ,广告&社会史&日本&历史&传播学&日本研究&society&culture,北京大学出版社
https://book.douban.com/subject/3068384/,https://img2.doubanio.com/view/subject/s/public/s3082132.jpg,小丰广告檄文选, ,7.5,39人,丰信东 / 2008-5出版 / 68,中国原创广告的意见领袖及实践家。无论是其以行业领军者身份所实践的广告作品和理论，还是其以网名罗大佐所发表的檄文短论，均拥有着强大而鲜活的民间生命力和专业影响... ,广告&广告文案&文案&创意,2008-5出版
https://book.douban.com/subject/24747492/,https://img1.doubanio.com/view/subject/s/public/s26741837.jpg,当代广告学, ,8.7,39人,［美］阿伦斯、［美］维戈尔德 / 丁俊杰、陈志娟、程坪 / 人民邮电出版社 / 2013-6-1 / 68.00元,这是一部源于美国畅销于全球的广告学教科书，自第一版始，先后被翻译成法语、西班牙语、俄语、韩语、汉语等多种文字出版发行，在美国、加拿大、欧洲、俄罗斯、韩国、有... ,广告&广告学&市场营销&营销&教科书&工作,人民邮电出版社
https://book.douban.com/subject/1146804/,https://img1.doubanio.com/view/subject/s/public/s1334918.jpg,创意宝.1, ,7.2,10人,刘欣欣 / 上海教育出版社 / 2004-1-1 / 22.00,刘欣欣说广告，《创意宝1》在手创意应有尽有。集天下广告奇案、怪案、巧案、妙案、绝案千余例！广告人放手创意无愁，聪明人放枕边乐趣无穷。 ,广告&创意&设计&艺术&新闻传播,上海教育出版社
https://book.douban.com/subject/34833993/,https://img3.doubanio.com/view/subject/s/public/s33485210.jpg,设计之门,艺术设计中的30条规则,7.1,19人,水口克夫 / 电子工业出版社 / 2019-9 / 69.90,像广告人用单词去表达一样，设计讲求“以画传心” 。? 设计，指将各种不同的主题通过平面或视觉形式展现出来的工作。正因如此，设计师需要能够灵活运用设计或视觉效... ,设计思维&艺术设计&设计&日本设计&广告&创意&平面设计,电子工业出版社
https://book.douban.com/subject/24295915/,https://img2.doubanio.com/view/subject/s/public/s26373652.jpg,美国是一个商标, ,8.1,35人,[加]卡勒•拉森 / 李婵 / 新星出版社 / 2013-3 / 28.00元,作者卡勒•拉森和他的“文化干扰者”伙伴们认为“美国不再是一个国家，而是一个价值千亿的商标。”作为《广告克星》杂志创建人，卡勒•拉森致力于用改变信息流的方式阻... ,美国&广告&美国研究&消费&商业&杂书&2013&经管,新星出版社
https://book.douban.com/subject/24318957/,https://img9.doubanio.com/view/subject/s/public/s27049215.jpg,广告设计10原则, ,6.9,37人,罗伯特·肖 / 宋逸伦 / 2013-5 / 45.00元,《广告设计10原则》检验了好广告所恪守的十大重要原则，向读者展示了怎样独自设计具有创造力、针对性强的广告。电视连续剧《广告狂人》的风靡引起了公众对广告公司和... ,广告&设计&艺术&社会学&b, 
https://book.douban.com/subject/1031663/,https://img9.doubanio.com/view/subject/s/public/s1216446.jpg,广告大师奥格威, ,8.2,215人,(美)奥格威 / 庄淑芬 / 生活·读书·新知三联书店 / 1996-11 / 8.00元,《广告大师奥格威:未公诸于世的选集》正如书名所说，这本集子里的东西都是过去没有发表过的奥格威的私人书信和备忘录，唯一不变的是作者的信念：广告不应该视为一种艺... ,广告&奥格威&营销&广告学&随笔&奥美&三联&美国,生活·读书·新知三联书店
https://book.douban.com/subject/25898481/,https://img2.doubanio.com/view/subject/s/public/s27295673.jpg,Postmodern Advertising in Japan,"Seduction, Visual Culture, and the Tokyo Art Directors Club",暂无,目前无人,Ory Bartal / Dartmouth / 2015-1-6 / USD 45.00,暂无,日本&广告,Dartmouth
https://book.douban.com/subject/35425549/,https://img3.doubanio.com/view/subject/s/public/s33869520.jpg,商户会营销, ,暂无,少于10人,吴钩 / 2021-3,暂无,宋朝&历史&广告, 
https://book.douban.com/subject/6736890/,https://img2.doubanio.com/view/subject/s/public/s6850802.jpg,广告创意概论, ,暂无,少于10人,刘建萍、陈思达 / 中国人民大学出版社 / 2011-7 / 39.80元,《广告创意概论》为“新传播时代广告学系列教材”之一，全书共九章，分别从理论、实务、实训等方面对广告创意进行了全面的梳理和解析，系统介绍了广告创意的基本理论、... ,广告&创意&视觉传达&平面设计,中国人民大学出版社
https://book.douban.com/subject/25917524/,https://img9.doubanio.com/view/subject/s/public/s28062185.jpg,创意笔记本4,企划书源于你的一张手写稿,8.6,69人,高桥宣行 / 曹逸冰 / 中信出版股份有限公司 / 2014-5-1 / CNY 32.00,在日本博报堂任职40多年的高桥宣行，总结了自己多年来的实战经验。全书分为5章，分别从企划书要具备的“三个发现”、当今社会需要的“企划”、企划必不可缺的原理和... ,策划&创意&思维&营销&广告&笔记&日本&管理,中信出版股份有限公司
https://book.douban.com/subject/2047482/,https://img2.doubanio.com/view/subject/s/public/s8955652.jpg,中国广告图史, ,8.0,66人,黄升民 / 南方日报出版社 / 2006-11 / 336.00元,本次“中国广告图史”研究力争在消化和吸收原有研究成果的基础上，在形象性、系统性、科学性、完整性和前瞻性等五个方面有所突破，积极推进广告学理论的创新。本次研究... ,广告&广告学&传媒&历史&考研&中国&design,南方日报出版社
https://book.douban.com/subject/25926143/,https://img9.doubanio.com/view/subject/s/public/s27323324.jpg,會說故事，讓世界聽你的,說一個動人故事，勝過跳針長篇大論！,9.8,27人,盧建彰 / 三采文化出版事業有限公司 / 2014-5-2 / NT$350,暂无,广告&故事&创意&文案&方法论&文字&设计&想读，一定很精彩！,三采文化出版事業有限公司
https://book.douban.com/subject/26963452/,https://img1.doubanio.com/view/subject/s/public/s29310218.jpg,日本最創意！博報堂的新人培訓課, ,8.7,45人,[日]高橋宣行 / 2016-10-1,暂无,广告&创意&文案&日本&思维&台版&藏书, 
https://book.douban.com/subject/3271678/,https://img9.doubanio.com/view/subject/s/public/s3599325.jpg,奧美創意解密, ,6.7,47人,余宜芳 / 天下文化 / 2008/10/31 / NT$237,暂无,创意&广告&奥美&营销&设计&台湾,天下文化
https://book.douban.com/subject/30329536/,https://img2.doubanio.com/view/subject/s/public/s29872642.jpg,数据密集型应用系统设计, ,9.7,1033人,Martin Kleppmann / 赵军平、李三平、吕云松、耿煜 / 中国电力出版社 / 2018-9-1 / 128,暂无,分布式系统&计算机&分布式&架构&计算机科学&数据库&大数据&数据,中国电力出版社
