书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,出版社
https://book.douban.com/subject/1009142/,https://img9.doubanio.com/view/subject/s/public/s1005975.jpg,股市晴雨表, ,7.5,232人,威廉.彼得.汉密尔 / 海南出版社 三环出版社 / 1999-10 / 18.00元,暂无,威廉.彼得.汉密尔,海南出版社
https://book.douban.com/subject/35116538/,https://img2.doubanio.com/view/subject/s/public/s33674673.jpg,交易的真相,从1000到1.83亿,6.5,101人,极地之鹰 / 企业管理出版社 / 2020-7 / 88元,该书是一本极具启发性、实用性和可读性的投资类图书。作者将自己在交易之路上的经验和教训毫不吝啬地和盘托出，全书一气呵成，层层递进地指出交易历程中存在的误区，一... ,极地之鹰,企业管理出版社
https://book.douban.com/subject/2178556/,https://img9.doubanio.com/view/subject/s/public/s3019105.jpg,一路涨停, ,6.8,24人,陈一击 / 2007-6 / 30.00元,《一路涨停》具体包括了：连续涨停个股启动的K线形态、连续涨停个股的两个共同点、几乎无利的交易、短线客难啃中线庄、短线交易的最佳时间、捕捉连续涨停个股的方法及... ,陈一击, 
https://book.douban.com/subject/6526465/,https://img1.doubanio.com/view/subject/s/public/s6522999.jpg,股票市场的时机选择, ,7.0,18人,（美）科林·亚历山大（Colin Alexander） / 郭洪钧等 / 机械工业出版社 / 2011-6 / 49.00元,投资是一门复杂的艺术，你需要在无数的技术指标中发现那些揭示市场趋势改变的关键信号，《股票市场的时机选择》向投资者展示了如何应用各类指标抓住市场时机。作者通过... ,科林·亚历山大,机械工业出版社
https://book.douban.com/subject/30791060/,https://img2.doubanio.com/view/subject/s/public/s32285301.jpg,熊市 价值投资的春天（第二部）, ,7.6,42人,董宝珍 / 经济日报出版社 / 2019-1 / 48元,暂无,董宝珍,经济日报出版社
https://book.douban.com/subject/26987778/,https://img1.doubanio.com/view/subject/s/public/s29377247.jpg,高级趋势技术分析,价格行为交易系统之趋势分析,7.7,26人,阿尔·布鲁克斯 / 段呈伟 / 2016-3-1,《舵手经典57 高级趋势技术分析：价格行为交易系统之趋势分析》是写给严肃的交易者看的，《舵手经典57 高级趋势技术分析：价格行为交易系统之趋势分析》的价值在... ,阿尔·布鲁克斯, 
https://book.douban.com/subject/35313166/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif,零基础学K线, ,暂无,少于10人,,暂无,, 
https://book.douban.com/subject/27063213/,https://img2.doubanio.com/view/subject/s/public/s29469103.jpg,从零学股票,贪吃猪理论,暂无,少于10人,贪吃猪 / 中国发展出版社 / 2017-2-1 / 59,全彩图解股票的基础和关键点，用最真实的实际案例将股票解构，化复杂为简单，最实用的操作方法，就是有效。作者股市从零研究的心得，也是股民自身的角度，从外行到内行... ,贪吃猪,中国发展出版社
https://book.douban.com/subject/35200528/,https://img1.doubanio.com/view/subject/s/public/s33719467.jpg,跟踪信号,黑盒交易如何影响从华尔街到上海的股市,8.2,28人,[加]布莱恩·R·布朗 / 杜海韬、吴月、王俊宇 / 文汇出版社 / 2020-11 / 68元,暂无,布莱恩·R·布朗,文汇出版社
https://book.douban.com/subject/4789777/,https://img3.doubanio.com/view/subject/s/public/s4348640.jpg,安东尼·波顿的成功投资, ,7.6,284人,安东尼·波顿 / 寇彻 / 机械工业出版社 / 2010-3-1 / 28.00元,成功的投资业绩绝不是一两次的好运，也不是三五年的成就。著述这本书的人，乃是掌管一只基金长达28年，且取得20％年复合收益率，将1元钱赚到147元钱的传奇人物... ,安东尼·波顿,机械工业出版社
https://book.douban.com/subject/30346772/,https://img1.doubanio.com/view/subject/s/public/s29906227.jpg,金融市场基础知识, ,7.9,55人,中国证券业协会 / 中国财政经济出版社 / 2018-9 / 58.00,中国证券业协会指定教材，2018年9月后考试使用。 《证券从业人员一般从业资格考试统编教材》简介： 新版教材分《金融市场基础知识》和《证券市场基本法律法规》... ,中国证券业协会,中国财政经济出版社
https://book.douban.com/subject/24380603/,https://img1.doubanio.com/view/subject/s/public/s26601307.jpg,短线高手实战金典,短线高手实战金典,暂无,少于10人,范江京 / 2013-4 / 32.00元,对于一名成熟的短线投资者而言，在进行短线操作的过程中需要具备敏感的“反应系统”，但想要达到这种境界，需要不断的实盘积累，并不断总结出实战经验。范江京编著的《... ,范江京, 
https://book.douban.com/subject/1963544/,https://img2.doubanio.com/view/subject/s/public/s1992702.jpg,短线交易秘诀, ,7.7,456人,拉里·威廉斯 / 穆瑞年 等 / 机械工业出版社 / 2007-1 / 38.00元,翻译较旧版本有了很好的提高 ,拉里·威廉斯,机械工业出版社
https://book.douban.com/subject/1704196/,https://img3.doubanio.com/view/subject/s/public/s1953790.jpg,窝轮大时代,解读认股权证,暂无,少于10人,李颂慈 / 上海交通大学出版社 / 2005-07-01 / 29.8,暂无,李颂慈,上海交通大学出版社
https://book.douban.com/subject/26696557/,https://img1.doubanio.com/view/subject/s/public/s28372827.jpg,巴菲特投资圣经：价值投资的24条黄金法则, ,7.4,59人,（美）詹姆斯·帕多(James Pardoe) / 王尔笙 / 中国人民大学出版社 / 2015-11 / 45.00元,暂无,詹姆斯·帕多,中国人民大学出版社
https://book.douban.com/subject/35200540/,https://img2.doubanio.com/view/subject/s/public/s33719471.jpg,对冲基金投资指南,一本掌握全球市场盈利技巧,8.2,12人,[美]塞恩·D·卡斯特拉恩、[美]小罗伯特·G·耶特曼 / 杜海韬、盛佳贞、姜臻 / 文汇出版社 / 2020-11 / 68元,暂无,塞恩·D·卡斯特拉恩&小罗伯特·G·耶特曼,文汇出版社
https://book.douban.com/subject/25845287/,https://img3.doubanio.com/view/subject/s/public/s27237020.jpg,老鼠仓, ,7.1,110人,黎言 / 江苏文艺出版社 / 2014-3 / 42.80元,财经记者孙尔雅追踪高官落马事件，意外得知此案牵涉到将会引发政坛商界地震的织云科技老鼠仓事件。正当深入调查之际，神秘网友“AK47”向她爆料幕后黑庄和上市公司... ,黎言,江苏文艺出版社
https://book.douban.com/subject/3750152/,https://img3.doubanio.com/view/subject/s/public/s4189730.jpg,画线八法, ,6.3,24人,汪海潮//朱怀镇 / 中国科学技术 / 2009-4 / 35.00元,《画线八法:股票期货成功之道》讲述了：技术分析方法可以分成三大块：第一块是K线、均线和成交量（持仓量——期货市场），第二块是画线，第三块是波浪。《画线八法:... ,汪海潮,中国科学技术
https://book.douban.com/subject/25903030/,https://img2.doubanio.com/view/subject/s/public/s27987963.jpg,缠论解盘, ,7.4,49人,缠中说禅、股海盗贼 / 九州出版社 / 136.00,本书为《教你炒股票》一书的重要补充，以缠论的实战演绎为主，适当配以当时的大盘走势图，真实地记录了缠中说禅对大盘历时两年多的明确解析，其中有对宏观经济形势的分... ,缠中说禅&股海盗贼,九州出版社
https://book.douban.com/subject/4191818/,https://img1.doubanio.com/view/subject/s/public/s4095937.jpg,彼得·林奇教你理财, ,7.6,1469人,彼得·林奇、约翰·罗瑟查尔德 / 宋三江、罗志芳 / 机械工业出版社 / 2010-1 / 36.00元,彼得·林奇绝对非常热爱投资，他在《彼得·林奇的成功投资》、《战胜华尔街》中津津乐道了此中细节仍然觉得不过瘾，忍不住再次动笔劝告年轻一代好好培养自己的理财观。... ,彼得·林奇&约翰·罗瑟查尔德,机械工业出版社
https://book.douban.com/subject/26844747/,https://img3.doubanio.com/view/subject/s/public/s28929060.jpg,幽靈的禮物,縱橫華爾街的三個金融交易規則,,11人,Arthur Lee Simpson / 張志浩、關磊 / 恆兆 / 2014-1-25 / NTD 420,暂无,Arthur Lee Simpson,恆兆
https://book.douban.com/subject/35350092/,https://img2.doubanio.com/view/subject/s/public/s33821801.jpg,征服市场的人,西蒙斯传,7.7,314人,(美)格里高利·祖克曼 / 安昀、朱昂 / 天津科学技术出版社 / 2021-2 / 109,还原 “量化投资之父”的投资理念！ 如果你是投资人，这本书将为你展示什么是真正的量化投资，以及模型之外的投资理念。 ？揭秘如何领导一群极客打造华尔街 赚钱的... ,格里高利·祖克曼,天津科学技术出版社
https://book.douban.com/subject/4144723/,https://img1.doubanio.com/view/subject/s/public/s8920517.jpg,见证中国股市, ,暂无,少于10人,上海三联书店 / 2009-9 / 98.00元,《见证中国股市》主要内容简介：1990年12月，以上海、深圳证券交易所的先后建立为标志，中国证券市场向现代证券市场迈出了关键的一步，进入了崭新的发展阶段。1... ,上海三联书店,上海三联书店
https://book.douban.com/subject/26662486/,https://img3.doubanio.com/view/subject/s/public/s28338020.jpg,7天学会短线炒股技巧,卖在最高点,7.6,28人,龙飞 / 人民邮电出版社 / 2015-9 / 45.00元,暂无,龙飞,人民邮电出版社
https://book.douban.com/subject/26771033/,https://img9.doubanio.com/view/subject/s/public/s28622235.jpg,金融投资400年, ,6.6,169人,[英]查尔斯•马凯、[荷] 约瑟夫•德•拉•维加 / 古吴轩出版社 / 2016-6 / 38.00,本书是一部内容翔实、案例鲜活的金融投资类通俗读物， 集合了两部投资经典《惊人的幻觉和大众的疯狂》和《困惑之惑》。前者通过密西西比计划、荷兰郁金香狂潮和南海泡... ,查尔斯•马凯&约瑟夫•德•拉•维加,古吴轩出版社
https://book.douban.com/subject/26416730/,https://img1.doubanio.com/view/subject/s/public/s28100699.jpg,小資女艾蜜莉,我的資產翻倍存股筆記,暂无,少于10人,2015-1-28,暂无,2015-1-28, 
https://book.douban.com/subject/26662493/,https://img2.doubanio.com/view/subject/s/public/s28338022.jpg,7天学会股票看盘, ,8.1,27人,龙飞 / 人民邮电出版社 / 2015-9 / 45.00元,暂无,龙飞,人民邮电出版社
https://book.douban.com/subject/4798435/,https://img1.doubanio.com/view/subject/s/public/s27091878.jpg,How to Make Money in Stocks (Chinese Edition),歐尼爾投資致富經典,9.1,23人,William J. O'Neil / 陳儀 / Mei Shang Mai GE Luo XI Er / 2009-10 / USD 39.70,暂无,William J. O'Neil,Mei Shang Mai GE Luo XI Er
https://book.douban.com/subject/25957986/,https://img1.doubanio.com/view/subject/s/public/s27993507.jpg,如果巴西下雨，就买星巴克股票,读懂财经新闻、把握股市逻辑,7.6,56人,彼得·纳瓦罗 / 牛红军 / 中国人民大学出版社 / 2014-2-1 / 45,为什么巴西下雨就要买星巴克股票？巴西下雨——咖啡豆丰收——咖啡豆价格下跌——星巴克成本降低——星巴克利润增加——股价上扬。看似简单的推理，折射出股票市场内在... ,彼得·纳瓦罗,中国人民大学出版社
https://book.douban.com/subject/1072226/,https://img2.doubanio.com/view/subject/s/public/s4008411.jpg,投机生涯, ,7.5,42人,维克多.尼德霍夫 / 符国群 / 湖北人民出版社 / 1998-09 / 30.00,暂无,维克多.尼德霍夫,湖北人民出版社
https://book.douban.com/subject/26980769/,https://img9.doubanio.com/view/subject/s/public/s29360846.jpg,金融街,一个影子私募基金经理的自白,7.6,829人,梁成 / 中信出版集团 / 2017-2 / 48.00,本书以一家名为“鑫城财富”的公司为背景，以主人公杨晓波的视角，讲述了这家公司在金融街上的繁荣与衰落，也解答了人们对金融街及金融行业的种种疑问。这或许只是金融... ,梁成,中信出版集团
https://book.douban.com/subject/35446390/,https://img2.doubanio.com/view/subject/s/public/s33884091.jpg,交易员的自我修养：中国顶级交易员访谈实录（杨楠）, ,暂无,少于10人,杨楠 / 企业管理出版社 / 2021-4 / 78.00元,☆ 该书是“中国顶级交易员访谈丛书”之一，丛书致力于通过十数年时间，遍访交易高手，汇集成交易经验的饕餮盛宴，以飨读者。访谈对象不以名气论英雄，而看重真材实料... ,杨楠,企业管理出版社
