书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/30354581/,https://img2.doubanio.com/view/subject/s/public/s33518111.jpg,面向数据科学家的实用统计学, ,8.0,64人,[美] 彼得·布鲁斯、安德鲁·布鲁斯 / 盖磊 / 人民邮电出版社 / 2018-10-1 / 89.00元,本书解释了数据科学中至关重要的统计学概念，介绍如何将各种统计方法应用于数据科学。作者以易于理解、浏览和参考的方式，引出统计学中与数据科学相关的关键概念；解释... ,彼得·布鲁斯&安德鲁·布鲁斯
https://book.douban.com/subject/26351257/,https://img1.doubanio.com/view/subject/s/public/s28033547.jpg,算法的乐趣, ,7.7,119人,王晓华 / 人民邮电出版社 / 2015-4 / 79.00元,暂无,王晓华
https://book.douban.com/subject/35623081/,https://img2.doubanio.com/view/subject/s/public/s34041292.jpg,数据结构编程实验（第3版）,大学程序设计课程与竞赛训练教材,暂无,目前无人,吴永辉、王建德 / 机械工业出版社 / 2021-7-29 / 97.30元,本书针对大学程序设计竞赛和课程教学，基于数据结构的知识体系和循序渐进的原则组织内容，包括训练基本编程能力的实验、线性表的编程实验、树的编程实验和图的编程实验... ,吴永辉&王建德
https://book.douban.com/subject/1740461/,https://img1.doubanio.com/view/subject/s/public/s1542749.jpg,图论导引,（原书第2版）,8.9,68人,韦斯特 / 机械工业出版社 / 2006-2 / 65.00元,图论起源于著名的哥尼斯堡七桥问题，在计算科学、社会科学和自然科学等各个领域都有广泛应用。本书是本科生或研究生一学期或两学期的图论课程教材。内容全面，证明与应... ,韦斯特
https://book.douban.com/subject/1801392/,https://img9.doubanio.com/view/subject/s/public/s5741054.jpg,算法分析导论, ,8.0,16人,（美）Robert Sedgewick、（法）Philippe Flajolet / 冯舜玺、李学武、裴伟东、等其他 / 机械工业出版社 / 2006-4 / 38.00元,本书阐述了用于算法数学分析的主要方法，所涉及的材料来自经典数学课题，包括离散数学、初等实分析、组合数学，以及来自经典的计算机科学课题，包括算法和数据结构，本... ,Robert Sedgewick&Philippe Flajolet
https://book.douban.com/subject/1893050/,https://img1.doubanio.com/view/subject/s/public/s5777677.jpg,信息论、推理与学习算法, ,8.9,61人,[英] David J.C. MacKay / 肖明波、席斌、许芳、王建新 / 高等教育出版社 / 2006-7 / 59.00元,本书是英国剑桥大学卡文迪许实验室的著名学者David J．C．MacKay博士总结多年教学经验和科研成果，于2003年推出的一部力作。本书作者不仅透彻地论述... ,David J.C. MacKay
https://book.douban.com/subject/3307202/,https://img9.doubanio.com/view/subject/s/public/s4093425.jpg,Artificial Intelligence,A Modern Approach,9.3,170人,Stuart Russell、Peter Norvig / Pearson / 2009-12-11 / USD 195.00,The long-anticipated revision of this #1 selling book offers the most comprehe... ,Stuart Russell&Peter Norvig
https://book.douban.com/subject/26820808/,https://img9.doubanio.com/view/subject/s/public/s29735805.jpg,解析深度学习：语音识别实践, ,8.0,33人,俞栋、邓力 / 俞凯、钱彦旻 / 电子工业出版社 / 2016-6 / 79.00元,AlphaGo与李世石的围棋大战激发了人们对人工智能是非的诸多争论。人工智能背后的工作原理深度学习跳入大众的视野。AlphaGo的大获全胜一定程度展示了深度... ,俞栋&邓力
https://book.douban.com/subject/1856070/,https://img2.doubanio.com/view/subject/s/public/s4530403.jpg,Randomized Algorithms, ,8.8,42人,Rajeev Motwani、Prabhakar Raghavan / Cambridge University Press / 1995-8-25 / USD 94.99,"For many applications, a randomized algorithm is either the simplest or the fa... ",Rajeev Motwani&Prabhakar Raghavan
https://book.douban.com/subject/10465997/,https://img9.doubanio.com/view/subject/s/public/s7062026.jpg,计算机视觉,算法与应用,7.8,91人,Richard Szeliski / 艾海舟、兴军亮 / 清华大学出版社 / 2012-1 / 109.00元,《计算机视觉——算法与应用》探索了用于分析和解释图像的各种常用技术，描述了具有一定挑战性的视觉应用方面的成功实例，兼顾专业的医学成像和图像编辑与交织之类有趣... ,Richard Szeliski
https://book.douban.com/subject/10551502/,https://img3.doubanio.com/view/subject/s/public/s29624980.jpg,How to Solve It,Modern Heuristics,暂无,少于10人,Zbigniew Michalewicz、David B. Fogel / Springer Berlin Heidelberg / 2010-12-1 / GBP 39.99,"This book is the only source that provides comprehensive, current, and correct... ",Zbigniew Michalewicz&David B. Fogel
https://book.douban.com/subject/2024655/,https://img1.doubanio.com/view/subject/s/public/s2332049.jpg,数据结构, ,7.0,1355人,严蔚敏、吴伟民 / 清华大学出版社 / 2007-3-1 / 30.0,暂无,严蔚敏&吴伟民
https://book.douban.com/subject/35044046/,https://img1.doubanio.com/view/subject/s/public/s33631858.jpg,神经网络与深度学习, ,9.4,368人,邱锡鹏 / 机械工业出版社 / 2020-4-10 / 149.00元,本书主要介绍神经网络与深度学习中的基础知识、主要模型（卷积神经网络、递归神经网络等）以及在计算机视觉、自然语言处理等领域的应用。 ,邱锡鹏
https://book.douban.com/subject/30131926/,https://img1.doubanio.com/view/subject/s/public/s29679128.jpg,Automating Inequality,"How High-Tech Tools Profile, Police, and Punish the Poor",6.5,19人,Virginia Eubanks / St. Martin's Press / 2018-1-23 / USD 17.70,A powerful investigative look at data-based discrimination―and how technology ... ,Virginia Eubanks
https://book.douban.com/subject/30379248/,https://img9.doubanio.com/view/subject/s/public/s30024754.jpg,数据结构与算法经典问题解析（原书第2版）, ,暂无,少于10人,纳拉辛哈·卡鲁曼希（Narasimha Karumanchi） / 沈华、李兵兵、杜江毅、张明武 / 机械工业出版社 / 2018-11-10 / 79,本书以简明易懂的方式介绍了数据结构与算法的基本知识，内容全面、系统。描述方式基于C/C++语言，对数据结构中容易混淆的问题进行了透彻的阐述，对每一个问题均给... ,纳拉辛哈·卡鲁曼希
https://book.douban.com/subject/1445082/,https://img9.doubanio.com/view/subject/s/public/s10469786.jpg,离散数学, ,8.8,26人,约翰巴夫 / 电子工业出版社 / 2005-10 / 66.00元,离散数学是现代数学的一个重要分支和计算机科学基础理论的核心课程，它充分描述了计算机科学离散性的特点，是随着计算机科学的发展而逐步建立起来的新型基础性学科。本... ,约翰巴夫
https://book.douban.com/subject/30351067/,https://img2.doubanio.com/view/subject/s/public/s29894971.jpg,数据结构与算法Java语言描述, ,暂无,少于10人,(美)艾伦 / 李新叶、李楠楠 / 中国电力 / 2018-08-01 / 38.0,暂无,艾伦
https://book.douban.com/subject/7006719/,https://img3.doubanio.com/view/subject/s/public/s28631260.jpg,这就是搜索引擎,核心技术详解,8.0,563人,张俊林 / 电子工业出版社 / 2012-1-1 / 45.00元,搜索引擎作为互联网发展中至关重要的一种应用，已经成为互联网各个领域的制高点，其重要性不言而喻。搜索引擎领域也是互联网应用中不多见的以核心技术作为其命脉的领域... ,张俊林
https://book.douban.com/subject/34478302/,https://img1.doubanio.com/view/subject/s/public/s33324937.jpg,强化学习：原理与Python实现, ,8.5,69人,肖智清 / 机械工业出版社 / 2019-7-21 / 89,本书理论完备，涵盖主流经典强化学习算法和深度强化学习算法；实战性强，基于Python、Gym、TensorFlow 2、AlphaZero等构建，配套代码与... ,肖智清
https://book.douban.com/subject/4175538/,https://img2.doubanio.com/view/subject/s/public/s6104912.jpg,Flash ActionScript 3.0 动画高级教程, ,9.1,90人,Keith Peters / 苏金国、荆涛 / 人民邮电出版社 / 2010-1 / 65.00元,《Flash ActionScript 3.0 动画高级教程》是介绍Flash 10 ActionScript动画高级技术的经典之作，是作者在这一领域中多年... ,Keith Peters
https://book.douban.com/subject/26818024/,https://img2.doubanio.com/view/subject/s/public/s29779643.jpg,大数据架构商业之路,从业务需求到技术方案,7.9,88人,黄申 / 机械工业出版社 / 2016-5-1 / 69.00元,目前大数据技术已经日趋成熟，但是业界发现与大数据相关的产品设计和研发仍然非常困难，技术、产品和商业的结合度还远远不够。这主要是因为大数据涉及范围广、技术含量... ,黄申
https://book.douban.com/subject/24529132/,https://img2.doubanio.com/view/subject/s/public/s27271263.jpg,改变未来的九大算法, ,7.8,386人,[美] 约翰.麦考密克 / 管策 / 中信出版社 / 2013-6 / 39.00元,暂无,约翰.麦考密克
https://book.douban.com/subject/1786066/,https://img2.doubanio.com/view/subject/s/public/s1657412.jpg,Trading and Exchanges,Market Microstructure for Practitioners,9.2,65人,"Larry Harris / Oxford University Press, USA / 2002-10-24 / USD 95.00"," This book is about trading, the people who trade securities and contracts, th... ",Larry Harris
https://book.douban.com/subject/26713328/,https://img1.doubanio.com/view/subject/s/public/s29157269.jpg,数据结构（C语言版 第2版）, ,6.6,50人,严蔚敏 / 人民邮电出版社 / 2015-2-1 / 35.00元,《数据结构（C语言版 第2版）/21世纪高等学校计算机规划教材》在选材与编排上，贴近当前普通高等院校“数据结构”课程的现状和发展趋势，符合最新研究生考试大纲... ,严蔚敏
https://book.douban.com/subject/35046440/,https://img2.doubanio.com/view/subject/s/public/s33636041.jpg,Artificial Intelligence,"A Modern Approach , 4th Edition",暂无,少于10人,Stuart Russell、Peter Norvig / Pearson / 2020-5-8 / USD 199.99,"The most comprehensive, up-to-date introduction to the theory and practice of ... ",Stuart Russell&Peter Norvig
https://book.douban.com/subject/35691026/,https://img9.doubanio.com/view/subject/s/public/s34062476.jpg,数据结构和算法基础（Java语言实现）, ,暂无,少于10人,柳伟卫 / 北京大学出版社 / 2021-11 / 119,随着云计算、大数据、人工智能、虚拟现实等应用的兴起，企业对于开发人员的算法要求也越来越高。本书全面讲解了在编程中涉及到的常用的数据结构及算法，同时，辅以大量... ,柳伟卫
https://book.douban.com/subject/34802387/,https://img1.doubanio.com/view/subject/s/public/s33523719.jpg,递归论,算法与随机性基础,暂无,少于10人,郝兆宽 / 复旦大学出版社 / 2018-10-1,本书是“逻辑与形而上学教科书系列”中的一本。递归论是数理逻辑的主要分支之一。本书介绍了递归论的基础知识，以及某些有影响的问题与经典构造。本书共分5章。第一章... ,郝兆宽
https://book.douban.com/subject/5286107/,https://img1.doubanio.com/view/subject/s/public/s4489657.jpg,数据挖掘导论,（英文版）,9.0,60人,(美)Pang-Ning Tan、Michael Steinbach、Vipin Kumar / 机械工业出版社 / 2010-9 / 59.00元,暂无,Pang-Ning Tan&Michael Steinbach&Vipin Kumar
https://book.douban.com/subject/3056375/,https://img3.doubanio.com/view/subject/s/public/s5891850.jpg,集体智慧编程, ,8.9,119人,西格兰 / 东南大学出版社 / 2008-3-1 / 58.00元,想要探寻搜索排名、产品推荐、社会化书签和在线匹配背后的力量吗？这本颇具魅力的书籍向你展现如何创建Web 2.0应用程序，从参与性？Internet应用程序产... ,西格兰
https://book.douban.com/subject/3648696/,https://img9.doubanio.com/view/subject/s/public/s4361425.jpg,Beautiful Data,The Stories Behind Elegant Data Solutions,8.1,64人,Toby Segaran、Jeff Hammerbacher / O'Reilly Media / 2009-7-31 / USD 44.99,"In this insightful book, you'll learn from the best data practitioners in the ... ",Toby Segaran&Jeff Hammerbacher
https://book.douban.com/subject/1237247/,https://img1.doubanio.com/view/subject/s/public/s6818247.jpg,遗传算法原理及应用, ,8.8,20人,周明、孙树栋 / 国防工业出版社 / 1999-6 / 18.0,暂无,周明&孙树栋
https://book.douban.com/subject/21519616/,https://img3.doubanio.com/view/subject/s/public/s25802180.jpg,数据结构与算法分析,Java语言描述（英文版·第3版）,暂无,少于10人,韦斯 (Mark Allen Weiss) / 机械工业出版社 / 2013-2-1 / 79.00元,暂无,韦斯
https://book.douban.com/subject/20421419/,https://img2.doubanio.com/view/subject/s/public/s24978283.jpg,Algorithms Unlocked, ,8.8,39人,Thomas H. Cormen / The MIT Press / 2013-3-1 / USD 25.00,Have you ever wondered how your GPS can find the fastest way to your destinati... ,Thomas H. Cormen
https://book.douban.com/subject/33408772/,https://img1.doubanio.com/view/subject/s/public/s32291097.jpg,Python 3破冰人工智能 从入门到实战,3破冰人工智能,9.3,57人,黄海涛 / 人民邮电出版社 / 59元,暂无,黄海涛
https://book.douban.com/subject/5290339/,https://img2.doubanio.com/view/subject/s/public/s4483683.jpg,Pearls of Functional Algorithm Design, ,9.2,28人,Richard Bird / Cambridge University Press / 2010-11-1 / USD 68.00,"Richard Bird takes a radically new approach to algorithm design, namely, desig... ",Richard Bird
https://book.douban.com/subject/35567879/,https://img9.doubanio.com/view/subject/s/public/s33972876.jpg,算法漫步 乐在其中的计算思维,乐在其中的计算思维,暂无,少于10人,陈道蓄 李晓明 / 机械工业出版社 / 79.00元,暂无,陈道蓄 李晓明
https://book.douban.com/subject/26434314/,https://img9.doubanio.com/view/subject/s/public/s28119074.jpg,算法分析导论（第2版）（英文版）, ,暂无,少于10人,[美]Robert Sedgewick（罗伯特•塞奇威克）、[美]Philippe Flajolet（菲利普•弗拉若莱） / 电子工业出版社 / 2015-6 / 128.00元,《算法分析导论（第2版）（英文版）》全面介绍了算法的数学分析中所涉及的主要技术。涵盖的内容来自经典的数学课题（包括离散数学、初等实分析、组合数学），以及经典... ,Robert Sedgewick&Philippe Flajolet
https://book.douban.com/subject/25842521/,https://img1.doubanio.com/view/subject/s/public/s27234177.jpg,How Not to Be Wrong,The Power of Mathematical Thinking,8.4,117人,Jordan Ellenberg / Penguin Press / 2014-5-29 / USD 27.95,The Freakonomics of math—a math-world superstar unveils the hidden beauty and ... ,Jordan Ellenberg
https://book.douban.com/subject/34969790/,https://img2.doubanio.com/view/subject/s/public/s33575642.jpg,斯坦福算法博弈论二十讲, ,,11人,[美]蒂姆·拉夫加登（Tim Roughgarden） / 郝东、李斌、刘凡 / 机械工业出版社 / 2020-1-2 / 99元,计算机科学和经济学在过去的十多年中进行了热烈的交互，产生了新的算法博弈论领域。许多现代计算机科学的核心问题，从大型网络的资源分配到在线广告，都涉及多个自利方... ,蒂姆·拉夫加登
https://book.douban.com/subject/30286297/,https://img9.doubanio.com/view/subject/s/public/s33921195.jpg,推荐系统：原理与实践, ,暂无,少于10人,Charu C. Aggarwal / 机械工业出版社 / 2018-7-24 / CNY 129.00,暂无,Charu C. Aggarwal
https://book.douban.com/subject/35057435/,https://img3.doubanio.com/view/subject/s/public/s33637760.jpg,Too Smart,"How Digital Capitalism is Extracting Data, Controlling Our Lives, and Taking Over the World",暂无,少于10人,Jathan Sadowski / MIT Press / 2020-3,Who benefits from smart technology? Whose interests are served when we trade o... ,Jathan Sadowski
https://book.douban.com/subject/34923812/,https://img9.doubanio.com/view/subject/s/public/s33564324.jpg,图解LeetCode初级算法（Python版）, ,5.8,12人,清华大学出版社 / 2019-11-1 / 49.00元,暂无,清华大学出版社
https://book.douban.com/subject/26797864/,https://img1.doubanio.com/view/subject/s/public/s28952268.jpg,Computer Age Statistical Inference,"Algorithms, Evidence, and Data Science",9.2,33人,Bradley Efron、Trevor Hastie / Cambridge University Press / 2016-7-21 / USD 74.99,The twenty-first century has seen a breathtaking expansion of statistical meth... ,Bradley Efron&Trevor Hastie
https://book.douban.com/subject/35264809/,https://img2.doubanio.com/view/subject/s/public/s33936961.jpg,对不起，我操控了你的大脑, ,7.8,95人,[加]克里斯托弗·怀利（Christopher Wylie） / 吴晓真 / 民主与建设出版社 / 2021-7 / 58,2018年3月，脸书(Facebook)被曝出泄露数据丑闻，一家在2016年帮助特朗普赢得美国总统大选的数据公司曾违规获取8700万脸书用户的信息。网络上发... ,克里斯托弗·怀利
https://book.douban.com/subject/1909548/,https://img1.doubanio.com/view/subject/s/public/s5749168.jpg,算法：C语言实现,第1～4部分：基础知识、数据结构、排序及搜索,8.7,27人,塞奇威克 / 机械工业出版社 / 2006-9 / 69.00元,本书是Sedgewick彻底修订和重写的C算法系列的第一本。全书分为四部分，共16章，第一部分“基础知识”（第1-2章）介绍基本算法分析原理。第二部分“数据... ,塞奇威克
https://book.douban.com/subject/30217266/,https://img2.doubanio.com/view/subject/s/public/s32332172.jpg,精通数据科学：从线性回归到深度学习, ,7.2,119人,唐亘 / 人民邮电出版社 / 2018-5-8 / 99.00元,暂无,唐亘
https://book.douban.com/subject/1240983/,https://img9.doubanio.com/view/subject/s/public/s1919754.jpg,生物信息学中的计算机技术, ,7.3,15人,Per Jambeck / 中国电力出版社 / 2002-7 / 49.00元,《生物信息学中的计算机技术》以一种清晰、活泼的方式，全面介绍了生物信息学领域中最重要的一些主题。《生物信息学中的计算机技术》介绍并解释了在生物信息学研究中用... ,Per Jambeck
https://book.douban.com/subject/35481910/,https://img9.doubanio.com/view/subject/s/public/s33913645.jpg,Introduction to Computational Origami, ,暂无,少于10人,Ryuhei Uehara / Springer Singapore / 2020,This book focuses on origami from the point of view of computer science. Rangi... ,Ryuhei Uehara
https://book.douban.com/subject/2130743/,https://img1.doubanio.com/view/subject/s/public/s10355117.jpg,离散数学及其应用（原书第5版）, ,9.1,664人,[美] Kenneth H. Rosen / 袁崇义 / 机械工业出版社 / 2007-6 / 79.00元,《离散数学及其应用》(原书第5版)全面而系统地介绍了离散数学的理论和方法，内容涉及数学推广、组合分析、离散结构和算法设计。全书取材广泛，除包括定义、定理的严... ,Kenneth H. Rosen
https://book.douban.com/subject/26832701/,https://img9.doubanio.com/view/subject/s/public/s28878966.jpg,白话大数据与机器学习, ,7.3,259人,高扬、卫峥、尹会生 / 机械工业出版社 / 2016-6 / 69,本书通俗易懂，有高中数学基础即可看懂，同时结合大量案例与漫画，将高度抽象的数学、算法与应用，与现实生活中的案例和事件一一做了关联，将源自生活的抽象还原出来，... ,高扬&卫峥&尹会生
https://book.douban.com/subject/26366784/,https://img9.doubanio.com/view/subject/s/public/s28284924.jpg,Grokking Algorithms,An illustrated guide for programmers and other curious people,9.0,140人,Aditya Bhargava / Manning Publications / 2015-12-31 / USD 44.99,"Grokking Algorithms is a fully illustrated, friendly guide that teaches you ho... ",Aditya Bhargava
https://book.douban.com/subject/34965827/,https://img2.doubanio.com/view/subject/s/public/s33574251.jpg,智能风控：原理 算法与工程实践,算法与工程实践,6.8,59人,梅子行 / 机械工业出版社 / 2020-1-1 / 89元,暂无,梅子行
https://book.douban.com/subject/22925199/,https://img9.doubanio.com/view/subject/s/public/s27119476.jpg,Introduction to Computation and Programming Using Python,Revised and expanded edition,8.5,36人,John V. Guttag / The MIT Press / 2013-7 / USD 25.00,This book introduces students with little or no prior programming experience t... ,John V. Guttag
https://book.douban.com/subject/3893574/,https://img9.doubanio.com/view/subject/s/public/s6052714.jpg,计算几何,算法与应用,8.9,51人,邓俊辉 / 清华大学出版社 / 2009-6 / 49.00元,《计算几何:算法与应用(第3版)》的前4章对几何算法进行了讨论，包括几何求交、三角剖分、线性规划等，其中涉及的随机算法也是《计算几何:算法与应用(第3版)》... ,邓俊辉
https://book.douban.com/subject/4813663/,https://img2.doubanio.com/view/subject/s/public/s26380893.jpg,Approximation Algorithms, ,9.2,24人,Vijay V. Vazirani / Springer / 2010-12-1 / USD 54.95,"Covering the basic techniques used in the latest research work, the author con... ",Vijay V. Vazirani
https://book.douban.com/subject/35019100/,https://img9.doubanio.com/view/subject/s/public/s33623894.jpg,漫画算法：小灰的算法之旅（Python篇）, ,9.5,12人,魏梦舒 / 电子工业出版社 / 2020-4 / 79.00元,《漫画算法》通过虚拟的主人公小灰的心路历程，用漫画的形式讲述了算法和数据结构的基础知识、复杂多变的算法面试题目及算法的实际应用场景。第1章介绍了算法和数据结... ,魏梦舒
https://book.douban.com/subject/26358543/,https://img9.doubanio.com/view/subject/s/public/s28040694.jpg,Beautiful Data,A History of Vision and Reason since 1945,暂无,少于10人,Orit Halpern / Duke University Press Books / 2015-1-9 / USD 27.95,"Beautiful Data is both a history of big data and interactivity, and a sophisti... ",Orit Halpern
https://book.douban.com/subject/19952187/,https://img3.doubanio.com/view/subject/s/public/s22783220.jpg,算法设计、分析与实现,C、C++和Java,暂无,少于10人,徐子珊 / 2012-10 / 65.00元,《算法设计、分析与实现：c、c++和java》由徐子珊编著，第1章～第6章按算法设计技巧分成渐增型算法、分治算法、动态规划算法、贪婪算法、回溯算法和图的搜索... ,徐子珊
https://book.douban.com/subject/1770852/,https://img1.doubanio.com/view/subject/s/public/s6420167.jpg,An Introduction to Bioinformatics Algorithms,Introduction To Bioinformatics Algorithms,8.3,30人,Neil C. Jones、Pavel A. Pevzner / The MIT Press / 2004-8-6 / USD 71.00,This introductory text offers a clear exposition of the algorithmic principles... ,Neil C. Jones&Pavel A. Pevzner
https://book.douban.com/subject/27662566/,https://img9.doubanio.com/view/subject/s/public/s32290356.jpg,The Age of Surveillance Capitalism, ,7.0,21人,PublicAffairs / 2019-1-15 / USD 38.00,暂无,PublicAffairs
https://book.douban.com/subject/25945449/,https://img1.doubanio.com/view/subject/s/public/s27371758.jpg,数据结构与算法JavaScript描述, ,6.6,155人,[美] Michael McMillan / 王群锋、杜　欢 / 人民邮电出版社 / 2014-8 / 49.00元,通过本书的学习，读者将能自如地选择最合适的数据结构与算法，并在JavaScript开发中懂得权衡使用。此外，本书也概述了与数据结构与算法相关的JavaScr... ,Michael McMillan
https://book.douban.com/subject/35648876/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif,智能传播：理论、应用与治理, ,暂无,少于10人,,本书是一部有关智能传播的体系性论文集全书分五个部分：    一、“智能传播学术地图”：讨论国际、国内关于智能运用于传播的范围，现状、研究热点与趋势；    ... ,
https://book.douban.com/subject/27094382/,https://img9.doubanio.com/view/subject/s/public/s29500475.jpg,"首批""国家精品课程""教材·清华大学计算机系列教材",程序设计基础,暂无,少于10人,吴文虎、徐明星、邬晓钧 / 清华大学出版社 / 2017-2-1 / CNY 39.00,暂无,吴文虎&徐明星&邬晓钧
https://book.douban.com/subject/1231933/,https://img9.doubanio.com/view/subject/s/public/s9055036.jpg,计算机程序设计艺术（第1卷）,基本算法,9.5,178人,[美] 唐纳德·E. 克努特 / 苏运霖 / 国防工业出版社 / 2002-9 / 98.00元,7卷本《计算机程序设计艺术》的第1卷以基本的程序设计概念和技术开始，然后专注于信息结构——计算机内部信息的表示、数据元素之间的结构关系以及如何有效地处理它们... ,唐纳德·E. 克努特
https://book.douban.com/subject/21329264/,https://img2.doubanio.com/view/subject/s/public/s25801342.jpg,谁是谷歌想要的人才,破解世界最顶尖公司的面试密码,7.1,479人,[美]威廉•庞德斯通 / 闾佳 / 浙江人民出版社 / 2013-2-23 / 49.90元,暂无,威廉•庞德斯通
https://book.douban.com/subject/26702568/,https://img2.doubanio.com/view/subject/s/public/s28388882.jpg,数据结构与算法,Python语言描述,7.6,120人,裘宗燕 / 机械工业出版社 / 2016-1 / CNY 45.00,本书基于Python语言介绍了数据结构与算法的基本知识，主要内容包括抽象数据类型和Python面向对象程序设计、线性表、字符串、栈和队列、二叉树和树、集合、... ,裘宗燕
https://book.douban.com/subject/34429813/,https://img2.doubanio.com/view/subject/s/public/s33296273.jpg,Python算法详解, ,暂无,少于10人,张玲玲 / 人民邮电出版社 / 2019-6 / 69.00,内 容 提 要 本书循序渐进、由浅入深地讲解Python算法的核心技术，并通过具体实例的实现过程演练各个知识点的具体使用流程。全书共13章，包括算法，数据结... ,张玲玲
https://book.douban.com/subject/27123062/,https://img1.doubanio.com/view/subject/s/public/s29561947.jpg,算法技术手册(原书第2版), ,7.6,13人,George T. Heineman、Gary Pollice、Stanley Selkow / 杨晨、曹如进 / 机械工业出版社 / 2017-8-1 / 89.00元,本书使用实际代码而非伪代码来描述算法，并以经验主导支撑数学分析，侧重于应用且规范严谨。本书提供了用多种程序设计语言实现的文档化的实际代码解决方案，还介绍了近... ,George T. Heineman&Gary Pollice&Stanley Selkow
https://book.douban.com/subject/2157943/,https://img1.doubanio.com/view/subject/s/public/s33978049.jpg,Introduction to Linear Optimization, ,9.1,87人,Dimitris Bertsimas、John N. Tsitsiklis / Athena Scientific / 1997-02-01 / USD 89.00,"This book provides a unified, insightful, and modern treatment of linear optim... ",Dimitris Bertsimas&John N. Tsitsiklis
https://book.douban.com/subject/26983800/,https://img9.doubanio.com/view/subject/s/public/s29368414.jpg,What Algorithms Want,Imagination in the Age of Computing,暂无,少于10人,Ed Finn / Brilliance Audio / 2017-3-28 / USD 24.99,暂无,Ed Finn
https://book.douban.com/subject/34452973/,https://img3.doubanio.com/view/subject/s/public/s33314210.jpg,计算机程序设计艺术·卷4A,组合算法,暂无,少于10人,高德纳（Donald E. Knuth） / 李伯民、贾洪峰 / 人民邮电出版社 / 2019-7-8 / 228.00元,《计算机程序设计艺术》系列被公认为计算机科学领域的权威之作，深入阐述了程序设计理论，对计算机领域的发展有着极为深远的影响。本书是该系列的第4卷A，书中主要介... ,高德纳
https://book.douban.com/subject/3007868/,https://img1.doubanio.com/view/subject/s/public/s5857438.jpg,算法演化论, ,暂无,少于10人,王能超 / 高等教育 / 2008-1 / 36.00元,《算法演化论》旨在阐发数值算法的演化机制，其内容分数值算法设计、二分演化技术与Walsh演化分析三卷逐步深入。全书分为上、中、下三卷。 上卷探究数值算法的统... ,王能超
https://book.douban.com/subject/24773502/,https://img2.doubanio.com/view/subject/s/public/s28786213.jpg,Data Structures &amp; Algorithms in Java, ,9.5,23人,Michael T. Goodrich、Roberto Tamassia、Michael H. Goldwasser / Wiley / 2014 / USD 167.95,The design and analysis of efficient data structures has long been recognized ... ,Michael T. Goodrich&Roberto Tamassia&Michael H. Goldwasser
https://book.douban.com/subject/30243136/,https://img1.doubanio.com/view/subject/s/public/s29841559.jpg,美团机器学习实践, ,8.3,193人,美团算法团队 / 人民邮电出版社 / 2018-8-1 / 79.00元,人工智能技术正以一种超快的速度深刻地改变着我们的生活，引导了第四次工业革命。美团作为国内O2O领域领 先的服务平台，结合自身的业务场景和数据，积极进行了人工... ,美团算法团队
https://book.douban.com/subject/27176836/,https://img3.doubanio.com/view/subject/s/public/s29585300.jpg,Algorithms Illuminated,Part 1: The Basics,9.4,18人,Tim Roughgarden / Soundlikeyourself Publishing / 2017-9-27 / USD 17.99,Algorithms are the heart and soul of computer science. Their applications rang... ,Tim Roughgarden
https://book.douban.com/subject/30360968/,https://img9.doubanio.com/view/subject/s/public/s32282155.jpg,分布式机器学习：算法、理论与实践, ,8.6,116人,刘铁岩、陈薇、王太峰、高飞 / 机械工业出版社 / 2018-10-20 / 89.00,人工智能和大数据时代，解决最有挑战性问题的主流方案是分布式机器学习！本书旨在全面介绍分布式机器学习的现状，深入分析其中的核心技术问题，并且讨论该领域未来的发... ,刘铁岩&陈薇&王太峰&高飞
https://book.douban.com/subject/35397783/,https://img1.doubanio.com/view/subject/s/public/s33850858.jpg,可解释机器学习：黑盒模型可解释性理解指南, ,暂无,少于10人,【德】 Christoph Molnar / 朱明超 / 电子工业出版社 / 2021-2 / 99,机器学习虽然对改进产品性能和推进研究有很大的潜力，但无法对它们的预测做出解释，这是当前面临的一大障碍。本书是一本关于使机器学习模型及其决策具有可解释性的书。... ,Christoph Molnar
https://book.douban.com/subject/1141134/,https://img1.doubanio.com/view/subject/s/public/s11157719.jpg,数字信号处理,理论、算法与实现,8.7,30人,胡广书 / 清华大学出版社 / 2003-8 / 49.80元,《北京高等教育精品教材•清华大学电子与信息技术系列教材:数字信号处理:理论、算法与实现(第2版)》系统地介绍了数字信号处理的理论、相应的算法及这些算法的软件... ,胡广书
https://book.douban.com/subject/26821357/,https://img9.doubanio.com/view/subject/s/public/s28830934.jpg,垃圾回收的算法与实现, ,8.2,160人,中村成洋、相川光 / 丁灵 / 人民邮电出版社 / 2016-7-1 / 99.00元,暂无,中村成洋&相川光
https://book.douban.com/subject/3099540/,https://img2.doubanio.com/view/subject/s/public/s5902632.jpg,数论概论, ,9.3,130人,希尔弗曼 / 孙智伟 / 机械工业出版社 / 2008-5 / 42.00元,《数论概论(原书第3版)》讲述了有关数论大量有趣的知识，以及数论的一般方法和应用，循序渐进地启发读者用数学方法思考问题，此外还介绍了目前数论研究的某些前沿课... ,希尔弗曼
