书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,用户标签
https://book.douban.com/subject/3136252/,https://img1.doubanio.com/view/subject/s/public/s3221129.jpg,"Essentials of Programming Languages, 3rd Edition", ,9.2,84人,Daniel P. Friedman、Mitchell Wand / The MIT Press / 2008-04-30 / USD 65.00,This textbook offers a deep understanding of the essential concepts of program... ,Daniel P. Friedman&Mitchell Wand,编程语言&计算机科学&Programming&计算机&编译原理&scheme&编程&基础理论
https://book.douban.com/subject/6517501/,https://img1.doubanio.com/view/subject/s/public/s6514269.jpg,Processing互动编程艺术, ,7.0,196人,谭亮 / 电子工业出版社 / 2011-6 / 39.00元,暂无,谭亮,processing&交互设计&编程&设计&新媒体&艺术&Processing&Design
https://book.douban.com/subject/4924164/,https://img2.doubanio.com/view/subject/s/public/s27179973.jpg,软件开发者路线图,从学徒到高手,8.4,495人,[美] Dave H. Hoover、[美] Adewale Oshineye / 王江平 / 机械工业出版社 / 2010-9 / 35.00元,作为一名软件开发者，你在奋力推进自己的职业生涯吗？面对今天日新月异和不断拓展的技术，取得成功需要的不仅仅是技术专长。为了增强专业性，你还需要一些软技能以及高... ,Dave H. Hoover&Adewale Oshineye,软件开发&职业生涯&程序员&编程&计算机&软件工程&programming&职场
https://book.douban.com/subject/10607365/,https://img2.doubanio.com/view/subject/s/public/s26262212.jpg,Data Structures and Algorithms in Python, ,9.5,100人,Michael T. Goodrich、Roberto Tamassia、Michael H. Goldwasser / John Wiley &amp; Sons / 2013-7-5 / GBP 121.23,"Based on the authors' market leading data structures books in Java and C++, th... ",Michael T. Goodrich&Roberto Tamassia&Michael H. Goldwasser,数据结构与算法&Python&python&算法&数据结构&编程&计算机&Programming
https://book.douban.com/subject/1456903/,https://img2.doubanio.com/view/subject/s/public/s1471961.jpg,Practical Common Lisp, ,8.5,175人,Peter Seibel / Apress / 2005-4-11 / USD 69.99,"Lisp is often thought of as an academic language, but it need not be. This is ... ",Peter Seibel,lisp&programming&编程&函数式编程&计算机&Lisp&程序设计&FP
https://book.douban.com/subject/26600201/,https://img1.doubanio.com/view/subject/s/public/s28284027.jpg,Linux设备驱动开发详解,基于最新的Linux 4.0内核,6.5,47人,宋宝华 / 机械工业出版社 / 2015-8 / 89.00元,对于嵌入式工程师来说，进入更高阶段后，学习Linux设备驱动开发无疑就是职业生涯的一次“重生”。这是因为Linux设备驱动开发不仅仅涉及操作系统的转换，开发... ,宋宝华,Linux&驱动&内核&操作系统&kernel&计算机&编程&OS
https://book.douban.com/subject/25723658/,https://img9.doubanio.com/view/subject/s/public/s27043456.jpg,大规模分布式存储系统,原理解析与架构实战,7.8,498人,杨传辉 / 机械工业出版社 / 2013-9-1 / 59,《大规模分布式存储系统：原理解析与架构实战》是分布式系统领域的经典著作，由阿里巴巴高级技术专家“阿里日照”（OceanBase核心开发人员）撰写，阳振坤、章... ,杨传辉,分布式&存储&大数据&架构&计算机&软件架构&编程&互联网
https://book.douban.com/subject/34863883/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif,Qt 5编程入门(第2版), ,暂无,少于10人,,暂无,,计算机&编程
https://book.douban.com/subject/35429132/,https://img1.doubanio.com/view/subject/s/public/s33954708.jpg,漫画CPU, ,暂无,少于10人,科学出版社 / 2021-4,《漫画CPU》以漫画形式讲解CPU的基本概念和关键知识点，通过联想什么是CPU、程序如何运行等，解读CPU的工作原理及计算机结构。主要内容包括数字运算、逻辑... ,科学出版社,漫画&编程&2021
https://book.douban.com/subject/1723151/,https://img1.doubanio.com/view/subject/s/public/s27318527.jpg,Linux设备驱动程序, ,8.7,483人,科波特 / 魏永明、耿岳、钟书毅 / 中国电力出版社 / 2006-1-1 / 69.00元,本书是经典著作《Linux设备驱动程序》的第三版。如果您希望在Linux操作系统上支持计算机外部设备，或者在Linux上运行新的硬件，或者只是希望一般性地了... ,科波特,linux&驱动&kernel&内核&Linux&编程&计算机&操作系统
https://book.douban.com/subject/33477080/,https://img1.doubanio.com/view/subject/s/public/s32342537.jpg,OpenCV轻松入门：面向Python, ,7.9,24人,李立宗 / 电子工业出版社 / 2019-5 / 99.00元,《OpenCV轻松入门：面向Python》基于面向Python 的OpenCV（OpenCV for Python），介绍了图像处理的方方面面。本书以Ope... ,李立宗,OpenCV&Python&编程&图像处理&计算机&视觉&机器学习&学习
https://book.douban.com/subject/2267922/,https://img9.doubanio.com/view/subject/s/public/s29664714.jpg,Common Lisp,A Gentle Introduction to Symbolic Computation,9.1,35人,"Touretzky / Benjamin-Cummings Publishing Company, Subs of Addison Wesley Longman, Inc / 1990-1-1 / GBP 38.03",This book is about learning to program in Lisp. Although widely known as the p... ,Touretzky,lisp&Lisp&程序设计&计算机科学&编程&FP&计算机&Programming
https://book.douban.com/subject/34855700/,https://img9.doubanio.com/view/subject/s/public/s33499244.jpg,リーダブルコード, ,暂无,少于10人,Dustin Boswell、Trevor Foucher / 角 征典 / オライリージャパン / 2012-6-23,暂无,Dustin Boswell&Trevor Foucher,编程&代码
https://book.douban.com/subject/30262041/,https://img2.doubanio.com/view/subject/s/public/s29807181.jpg,高伸缩性系统：Erlang/OTP大型分布式容错设计, ,9.4,17人,【英】Francesco Cesarini、【美】Steve Vinoski / 林建入 / 电子工业出版社 / 2018-6 / 115,《高伸缩性系统：Erlang/OTP大型分布式容错设计》是一本罕见的站在核心设计者而非普通开发者角度介绍 Erlang/OTP系统的权威书籍。两位作者均是深... ,Francesco Cesarini&Steve Vinoski,分布式&函数式编程&计算机&计算机科学&计算科学&IT&编程
https://book.douban.com/subject/5905495/,https://img2.doubanio.com/view/subject/s/public/s33617171.jpg,Common LISP程序设计, ,暂无,少于10人,韩俊刚，殷勇编著 / 西安电子科技大学出版社 / 1992-12,"本书介绍了LISP的历史和特点,LISP的基本函数和自定义函数,LISP在系统程序设计、面向对象的程序设计、博弈和模式匹配领域中的应用等。 ",韩俊刚，殷勇编著,lisp&编程&程序设计&Lisp
https://book.douban.com/subject/4854123/,https://img9.doubanio.com/view/subject/s/public/s4656875.jpg,Algorithms, ,9.4,291人,Robert Sedgewick、Kevin Wayne / Addison-Wesley Professional / 2011-3-19 / USD 89.99,Essential Information about Algorithms and Data Structures A Classic Reference... ,Robert Sedgewick&Kevin Wayne,算法&计算机科学&计算机&Algorithms&编程&Programming&Algorithm&java
https://book.douban.com/subject/26278021/,https://img9.doubanio.com/view/subject/s/public/s27935775.jpg,Fluent Python,"Clear, Concise, And Effective Programming",9.6,351人,Luciano Ramalho / O'Reilly Media / 2015-8-20 / USD 39.99,"Learn how to write idiomatic, effective Python code by leveraging its best fea... ",Luciano Ramalho,Python&python&编程&计算机&进阶&Programming&计算机科学&programming
https://book.douban.com/subject/6011680/,https://img9.doubanio.com/view/subject/s/public/s6301934.jpg,Head First PHP &amp; MySQL（中文版）, ,8.5,202人,Lynn Beighley、Michael Morrison / 苏金国、徐阳 / 中国电力 / 2010-6 / 98.00元,通过《深入浅出PHP&amp;MySQL(影印版)》，你将学习：准备好把你的静态HTML网页提升到下一个层次并使用PHP和MySQL建立数据库驱动的网站了吗？《深入... ,Lynn Beighley&Michael Morrison,PHP&HeadFirst&web开发&计算机&编程&深入浅出&互联网&入门
https://book.douban.com/subject/26312313/,https://img9.doubanio.com/view/subject/s/public/s28008426.jpg,Effective Python,59 Specific Ways to Write Better Python,8.4,96人,Brett Slatkin / Addison-Wesley Professional / 2015-3-8 / USD 39.99,暂无,Brett Slatkin,Python&python&编程&计算机&程序设计&Programming&软件开发&计算机科学
https://book.douban.com/subject/1395496/,https://img9.doubanio.com/view/subject/s/public/s29664724.jpg,Joel on Software,And on Diverse and Occasionally Related Matters That Will Prove of Interest to Software Develope,9.3,76人,"Joel Spolsky / Apress / 02 August, 2004 / $24.99","This book covers every imaginable aspect of softward programming, from the bes... ",Joel Spolsky,软件工程&计算机&软件开发&programming&IT&软件&编程&PM
https://book.douban.com/subject/26869212/,https://img1.doubanio.com/view/subject/s/public/s29028877.jpg,Python网络编程（第3版）, ,8.7,79人,[美] Brandon Rhodes、[美] John Goerzen / 诸豪文 / 人民邮电出版社 / 2016-9 / 79.00元,本书针对想要深入理解使用Python来解决网络相关问题或是构建网络应用程序的技术人员，结合实例讲解了网络协议、网络数据及错误、电子邮件、服务器架构和HTTP... ,Brandon Rhodes&John Goerzen,Python&网络编程&python&网络&计算机&编程&Programming&Network
https://book.douban.com/subject/20421419/,https://img2.doubanio.com/view/subject/s/public/s24978283.jpg,Algorithms Unlocked, ,8.8,39人,Thomas H. Cormen / The MIT Press / 2013-3-1 / USD 25.00,Have you ever wondered how your GPS can find the fastest way to your destinati... ,Thomas H. Cormen,算法&Algorithms&计算机科学&Algorithm&计算机&编程&CS&2013
https://book.douban.com/subject/27178802/,https://img9.doubanio.com/view/subject/s/public/s29587545.jpg,Vue.js 实战, ,7.4,128人,梁灏 / 清华大学出版社 / 2017-10-1 / 79.00元,本书以Vue.js 2为基础，以项目实战的方式来引导读者渐进式学习Vue.js。本书分为基础篇、进阶篇和实战篇三部分。基础篇主要是对 Vue.js 核心功能... ,梁灏,前端开发&前端&JavaScript&计算机&编程&web
https://book.douban.com/subject/35449309/,https://img9.doubanio.com/view/subject/s/public/s33886415.jpg,Excel×Python智能高效办公, ,,10人,[日] 金宏和实 / 王非池 / 中国青年出版社 / 2021-4-1 / 79.90,本书主要讲解用Excel与Python结合进行办公操作，以轻松对话的形式引出章节的重点、难点和疑点，主要内容包括Python的特征、Python的安装、Py... ,金宏和实,工具&python&编程&日本&計算機&好书，值得一读&Python
https://book.douban.com/subject/10785602/,https://img1.doubanio.com/view/subject/s/public/s10482057.jpg,Exceptional C++（中文版）,47个C++工程难题、编程问题和解决方案,9.1,49人,萨特 / 聂雪军 / 电子工业出版社 / 2012-6 / 59.00元,《Exceptional C++:47个C++工程难题、编程问题和解决方案(中文版)》讲述如何用标准C++进行企业级的软件开发，通过“问题/解答”的方式，启... ,萨特,C++&C/C++&计算机&编程&程序设计&编程语言&经典&软件工程
https://book.douban.com/subject/2380863/,https://img1.doubanio.com/view/subject/s/public/s5847737.jpg,51单片机应用从零开始, ,8.6,80人,杨欣、王玉凤、刘湘黔 / 清华大学 / 2008-1 / 39.80元,《51单片机应用与实践丛书•51单片机应用从零开始》在分析初学者认知规律的基础上，结合国内重点大学一线教师的教学经验以及借鉴国外经典教材的写作手法，对51单... ,杨欣&王玉凤&刘湘黔,单片机&嵌入式&电子&计算机&编程&设计
https://book.douban.com/subject/30155590/,https://img3.doubanio.com/view/subject/s/public/s29735150.jpg,Python编程导论（第2版）, ,8.4,55人,[美] John V. Guttag / 陈光欣 / 人民邮电出版社 / 2018-2-1 / 69.00元,本书基于MIT 编程思维培训讲义写成，主要目标在于帮助读者掌握并熟练使用各种计算技术，具备用计算思维解决现实问题的能力。书中以Python 3 为例，介绍了... ,John V. Guttag,Python&python&计算机科学&编程&计算机&程序设计&CS&计算科学
https://book.douban.com/subject/1231687/,https://img2.doubanio.com/view/subject/s/public/s9155561.jpg,编译原理 技术与工具, ,9.4,62人,美.阿霍 / 人民邮电出版社 / 2002-2 / 63.00元,编译原理 技术与工具，ISBN：9787115099167，作者：[美]Alfred V. Aho等著 ,美.阿霍,编译原理&计算机&compiler&编程&经典&计算机科学&编译&教材
https://book.douban.com/subject/1231697/,https://img1.doubanio.com/view/subject/s/public/s6092199.jpg,Perl语言编程, ,8.7,259人,[美] Larry Wall、Tom Christiansen、Jon Orwant / 何伟平 / 中国电力出版社 / 2001-12 / 129.00元,这不仅仅是一本关于Perl的书籍，更是一本独一无二的开发者自己介绍该语言及其文化的书籍。Larry Wall是Perl的开发者，他就这种语言的未来发展方向提... ,Larry Wall&Tom Christiansen&Jon Orwant,Perl&编程&Programming&O&#39;Reilly&计算机&程序设计&语言&编程语言
https://book.douban.com/subject/27000110/,https://img1.doubanio.com/view/subject/s/public/s29407827.jpg,python机器学习, ,7.9,49人,Sebastian Raschka / 高明 / 机械工业出版社 / 2017-3-15 / 79,暂无,Sebastian Raschka,机器学习&Python&人工智能&计算机&编程语言&数据分析&编程&科学
https://book.douban.com/subject/26708820/,https://img1.doubanio.com/view/subject/s/public/s28431839.jpg,Learning Scrapy, ,8.5,31人,Dimitrios Kouzis-Loukas / Packt Publishing - ebooks Account / 2016-1-30 / USD 34.99,暂无,Dimitrios Kouzis-Loukas,爬虫&Python&计算机&python&Programming&编程&Web
https://book.douban.com/subject/26880855/,https://img1.doubanio.com/view/subject/s/public/s29064208.jpg,进化,从孤胆极客到高效团队,7.5,66人,[美] Brian Fitzpatrick、[美] Ben Collins-Sussman / 金　迎 / 人民邮电出版社 / 2016-10 / 45.00元,本书旨在提高人与人合作的能力。作者以其自身的经历为基础，阐明了团队合作的重要性，提出了加强合作的具体方法，并辅以实例进行了深入分析。全文主要从三个角度介绍了... ,Brian Fitzpatrick&Ben Collins-Sussman,管理&团队&计算机&软件工程&计算机科学&编程&创业&程序员
https://book.douban.com/subject/20491097/,https://img2.doubanio.com/view/subject/s/public/s27853763.jpg,Linux System Programming,Talking Directly to the Kernel and C Library,9.0,47人,Robert Love / O'Reilly Media / 2013-6-8 / USD 59.99,"Write software that makes the most effective use of the Linux system, includin... ",Robert Love,Linux&Linux/Unix&操作系统&Programming&O&#39;Reilly&计算机&编程
https://book.douban.com/subject/1114971/,https://img2.doubanio.com/view/subject/s/public/s1326961.jpg,最新Java 2核心技术，卷Ⅱ,卷Ⅱ：高级性能,7.9,39人,Cay S.Horstmann、Gary Cornell / 机械工业出版社 / 2004-2-1 / 108.00,暂无,Cay S.Horstmann&Gary Cornell,JAVA&计算机&程序设计&web2.0&编程&技术&入门
https://book.douban.com/subject/26854236/,https://img9.doubanio.com/view/subject/s/public/s28969576.jpg,软件设计重构, ,7.5,21人,[印度] Girish Suryanarayana、[印度] Ganesh Samarthyam、[印度] Tushar Sharma / 袁国忠 / 人民邮电出版社 / 2016-8 / 59.00元,本书主要介绍25个软件架构坏味，它们在确定设计问题时的作用以及可用的重构方法，并结合图表和示例给出了详尽说明，旨在引领读者掌握代码易读、易修改的关键，让代码... ,Girish Suryanarayana&Ganesh Samarthyam&Tushar Sharma,重构&软件工程&架构&设计&计算机&软件开发&编程&软件设计
https://book.douban.com/subject/1921890/,https://img2.doubanio.com/view/subject/s/public/s1958902.jpg,JavaScript DOM编程艺术, ,8.7,1151人,Jeremy Keith / 杨涛、王建桥、杨晓云 / 人民邮电出版社 / 2006年12月 / 39.00元,本书讲述了JavaScript和DOM的基础知识，但重点放在DOM编程技术背后的思路和原则：预留退路、循序渐进和以用户为中心等，这些概念对于任何前端Web开... ,Jeremy Keith,javascript&web开发&JavaScript&web&编程&入门&计算机&脚本语言
https://book.douban.com/subject/35192977/,https://img9.doubanio.com/view/subject/s/public/s33713405.jpg,编程的逻辑：如何用面向对象方法实现复杂业务需求, ,暂无,少于10人,李运华 / 电子工业出版社 / 2020-9 / 99.00元,《编程的逻辑：如何用面向对象方法实现复杂业务需求》系统地讲述了面向对象的相关内容，包括面向对象的基本概念、面向对象开发的流程、面向对象的各种技巧，以及如何在... ,李运华,软件工程&架构&编程&架构设计&面向对象&软件架构&计算机&akb
https://book.douban.com/subject/34843496/,https://img2.doubanio.com/view/subject/s/public/s33803361.jpg,计算机图形学——几何体数据结构, ,暂无,少于10人,[美]埃尔马·拉格迪普（Elmar Langetepe ）、[美] 加布里埃尔·扎克曼（Gabriel Zachmann） / 黄刚 / 清华大学出版社 / 2019-8-1 / 109.00元,本书详细阐述了与计算机图形学中几何体数据结构相关的基本解决方案，主要包括四叉树和八叉树、正交截窗和穿刺查询、BSP树、包围体分层结构、距离场、Voronoi... ,埃尔马·拉格迪普&加布里埃尔·扎克曼,数学&数据结构&想读&图形学&Programming&编程&几何
https://book.douban.com/subject/30767977/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif,精通C++（第9版）, ,暂无,少于10人,[美]托尼·加迪斯（Tony Gaddis）、朱迪·沃尔特斯（Judy Walters）、戈德弗雷·穆甘达（Godfrey Muganda） / 清华大学出版社 / 198元,暂无,托尼·加迪斯&朱迪·沃尔特斯&戈德弗雷·穆甘达,计算机科学&编程
https://book.douban.com/subject/6097773/,https://img1.doubanio.com/view/subject/s/public/s6387169.jpg,Linux内核设计与实现(原书第3版), ,8.6,560人,[美] Robert Love / 陈莉君、康华 / 机械工业出版社 / 2011-4-30 / 69.00元,本书详细描述了Linux内核的设计与实现。内核代码的编写者、开发者以及程序开发人员都可以通过阅读本书受益，他们可以更好理解操作系统原理，并将其应用在自己的编... ,Robert Love,Linux&操作系统&kernel&内核&计算机&linux&Linux/Unix&计算机科学
https://book.douban.com/subject/35267390/,https://img2.doubanio.com/view/subject/s/public/s33766062.jpg,算法第一步（Python版）, ,暂无,少于10人,叶蒙蒙 / 电子工业出版社 / 2020-11 / 89.00元,《算法第一步（Python版）》针对零基础的初学者，以算法为核心，以编程为手段，最终的目的是培养读者的计算思维。  本书涉及大学计算机课程中程序设计、数据结... ,叶蒙蒙,Python&python&自我提升&编程
https://book.douban.com/subject/6121201/,https://img1.doubanio.com/view/subject/s/public/s6508077.jpg,从问题到程序,程序设计与C语言引论,8.3,16人,裘宗燕 / 机械工业出版社 / 2011-5 / 39.00元,《从问题到程序:程序设计与C语言引论(第2版)》以C作为工具语言，讨论了基本程序设计的各方面内容，详细解释了与c语言和程序设计有关的问题。在新版中，特别加强... ,裘宗燕,C语言&C&程序设计&计算机&编程&programming&c&计算机科学
https://book.douban.com/subject/1099242/,https://img9.doubanio.com/view/subject/s/public/s1083584.jpg,网络机器人Java编程指南, ,7.8,20人,美 Heaton J. / 电子工业出版社 / 2002-7 / 44.00元,这是一本研究如何实现具有Web访问能力的网络机器人的书。该书从Internet编程的基本原理出发，深入浅出、循序渐进地阐述了网络机器人程序Spider、Bo... ,美 Heaton J.,java&爬虫&计算机&搜索引擎&编程&web&计算机科学&机器学习
https://book.douban.com/subject/24773502/,https://img2.doubanio.com/view/subject/s/public/s28786213.jpg,Data Structures &amp; Algorithms in Java, ,9.5,23人,Michael T. Goodrich、Roberto Tamassia、Michael H. Goldwasser / Wiley / 2014 / USD 167.95,The design and analysis of efficient data structures has long been recognized ... ,Michael T. Goodrich&Roberto Tamassia&Michael H. Goldwasser,数据结构&算法&Java&计算机&Programming&CS&美國&编程
https://book.douban.com/subject/35704981/,https://img9.doubanio.com/view/subject/s/public/s34071154.jpg,三步学Python, ,暂无,目前无人,[日]山田祥宽、[日]山田奈美 / 王俊 / 图灵|人民邮电出版社 / 2021-12 / 99.80元,暂无,山田祥宽&山田奈美,编程&入门&Python
https://book.douban.com/subject/24817131/,https://img1.doubanio.com/view/subject/s/public/s29423178.jpg,"Math, Better Explained",Learn to Unlock Your Math Intuition,9.5,20人,Kalid Azad / CreateSpace Independent Publishing Platform / 2013-5-3 / USD 29.99,暂无,Kalid Azad,数学&Math&科普&编程&math&科学&数学史
https://book.douban.com/subject/30290820/,https://img1.doubanio.com/view/subject/s/public/s29835977.jpg,企业级容器云架构开发指南, ,暂无,少于10人,闫健勇、龚正、吴治辉 / 机械工业出版社 / 2018-1-1 / CNY 69.00,暂无,闫健勇&龚正&吴治辉,云计算&Docker&微服务&DevOps&编程
https://book.douban.com/subject/30418895/,https://img2.doubanio.com/view/subject/s/public/s29965043.jpg,Rust编程之道, ,7.1,119人,张汉东 / 电子工业出版社 / 2019-1 / 128,Rust 是一门利用现代化的类型系统，有机地融合了内存管理、所有权语义和混合编程范式的编程语言。它不仅能科学地保证程序的正确性，还能保证内存安全和线程安全。... ,张汉东,编程语言&编程&计算机&软件开发&程序设计&2018
https://book.douban.com/subject/5288601/,https://img2.doubanio.com/view/subject/s/public/s4482263.jpg,"Engineering a Compiler, Second Edition", ,9.1,62人,Keith Cooper、Linda Torczon / Morgan Kaufmann / 2011-2-21 / USD 89.95,This entirely revised second edition of  Engineering a Compiler  is full of te... ,Keith Cooper&Linda Torczon,编译原理&编译器&Compiler&计算机科学&计算机&compiler&编译&Programming
https://book.douban.com/subject/26284937/,https://img9.doubanio.com/view/subject/s/public/s29606835.jpg,Python Crash Course,"A Hands-On, Project-Based Introduction to Programming",8.9,101人,Eric Matthes / No Starch Press / 2015-11-1 / USD 39.95,"Python Crash Course is a fast-paced, thorough introduction to Python that will... ",Eric Matthes,Python&Programming&编程&计算机&python&英文原版&programming&自然科学
https://book.douban.com/subject/3142280/,https://img9.doubanio.com/view/subject/s/public/s10403125.jpg,梦断代码, ,7.9,894人,Scott Rosenberg / 韩磊 / 电子工业出版社 / 2008.06 / 49.00元,软件乃是人类自以为最有把握，实则最难掌控的技术。本书作者罗森伯格对OSAF主持的Chandler项目进行田野调查，跟踪经年，试图借由Chandler的开发过... ,Scott Rosenberg,软件工程&软件开发&编程&计算机&Programming&软件&代码&技术
https://book.douban.com/subject/26360716/,https://img1.doubanio.com/view/subject/s/public/s32293188.jpg,The Effective Engineer,How to Leverage Your Efforts in Software Engineering to Make a Disproportionate and Meaningful I,9.1,115人,"Edmond Lau / The Effective Bookshelf, Palo Alto, CA. / 2015-3-19 / USD 39.00",The most effective engineers — the ones who have risen to become distinguished... ,Edmond Lau,软件工程&个人管理&编程&计算机&成长&思维&programming&互联网
https://book.douban.com/subject/10779534/,https://img9.doubanio.com/view/subject/s/public/s29586154.jpg,Think Python,How to Think Like a Computer Scientist,8.4,264人,Allen B. Downey / O'Reilly Media / 2012-8-23 / GBP 29.99,Think Python is an introduction to Python programming for students with no pro... ,Allen B. Downey,Python&Programming&编程&计算机&python&计算机科学&CS&入门
https://book.douban.com/subject/3099540/,https://img2.doubanio.com/view/subject/s/public/s5902632.jpg,数论概论, ,9.3,130人,希尔弗曼 / 孙智伟 / 机械工业出版社 / 2008-5 / 42.00元,《数论概论(原书第3版)》讲述了有关数论大量有趣的知识，以及数论的一般方法和应用，循序渐进地启发读者用数学方法思考问题，此外还介绍了目前数论研究的某些前沿课... ,希尔弗曼,数学&数论&算法&计算机&math&编程
https://book.douban.com/subject/24841112/,https://img1.doubanio.com/view/subject/s/public/s27059638.jpg,编程的修炼（中英双语）, ,9.3,29人,[荷]Edsger W. Dijkstra / 裘宗燕 / 电子工业出版社 / 2013-7 / 79.00元,本书是图灵奖获得者Edsger W. Dijkstra在编程领域里的经典著作中的经典。作者基于其敏锐的洞察力和长期的实际编程经验，对基本顺序程序的描述和开发... ,Edsger W. Dijkstra,编程&计算机科学&计算机&程序设计&经典&Programming&编程艺术&软件开发
https://book.douban.com/subject/10789789/,https://img2.doubanio.com/view/subject/s/public/s10307483.jpg,C++ Primer Plus,中文版（第六版）,8.5,674人,Stephen Prata / 张海龙、袁国忠 / 人民邮电出版社 / 2012-6-19 / 99.00元,C++是在C语言基础上开发的一种集面向对象编程、通用编程和传统的过程化编程于一体的编程语言，是C语言的超集。本书是根据2003年的ISO/ANSI C++标... ,Stephen Prata,C++&编程&计算机&C/C++&经典&入门&Programming&计算机科学
https://book.douban.com/subject/30437872/,https://img2.doubanio.com/view/subject/s/public/s29982933.jpg,深入理解Kafka：核心设计与实践原理, ,9.5,217人,朱忠华 / 电子工业出版社 / 2019-1 / 99,《深入理解Kafka：核心设计与实践原理》从Kafka的基础概念切入，循序渐进地转入对其内部原理的剖析。《深入理解Kafka：核心设计与实践原理》主要阐述了... ,朱忠华,Kafka&计算机&大数据&分布式&Java&计算机科学
https://book.douban.com/subject/35521442/,https://img1.doubanio.com/view/subject/s/public/s33951349.jpg,如何写出好程序, ,暂无,目前无人,[美国] 华莱士·史蒂文斯 / 王磊、周训杰、万学凡 / 机械工业出版社 / 2021-7-20 / 69.00元,◆本书通过丰富的小提示、故事和关键术语的解释，清晰地传授各种编程技巧。书中包含Python、Java和Haskell的示例，无论你正在学习哪一种编程语言，都... ,华莱士·史蒂文斯,编程&计算机
https://book.douban.com/subject/26318361/,https://img9.doubanio.com/view/subject/s/public/s28041265.jpg,R Packages, ,9.7,25人,Hadley Wickham / O'Reilly Media / 2015-4-16 / USD 39.99,Packages are the fundamental units of reproducible R code. They include reusab... ,Hadley Wickham,R&编程&programming&统计学&程序设计&数据处理&计算机&数据分析
https://book.douban.com/subject/20491078/,https://img9.doubanio.com/view/subject/s/public/s27879964.jpg,Python Cookbook, ,9.3,127人,David Beazley、Brian K. Jones / O'Reilly Media / 2013-5-29 / USD 49.99,"Portable, powerful, and a breeze to use, Python is the popular open source obj... ",David Beazley&Brian K. Jones,Python&python&编程&计算机&programming&Programming&编程语言&计算机科学
https://book.douban.com/subject/3290022/,https://img1.doubanio.com/view/subject/s/public/s3399258.jpg,大象,Thinking in UML,8.1,298人,谭云杰 / 中国水利水电出版社 / 2009年01月 / 68.00元,本书以UML为载体，将面向对象的分析设计思想巧妙地融入建模过程中，通过贯穿全书的实例将软件系统开发过程中方方面面的知识有机地结合在一起，用生动的语言和精彩的... ,谭云杰,UML&软件工程&面向对象&计算机&设计&软件架构&软件开发&编程
https://book.douban.com/subject/30288807/,https://img3.doubanio.com/view/subject/s/public/s29833960.jpg,加密与解密（第4版）, ,8.8,41人,段钢 / 电子工业出版社 / 2018-10-1 / 198,《加密与解密（第4版）》以加密与解密为切入点，讲述了软件安全领域的基础知识和技能，如调试技能、逆向分析、加密保护、外壳开发、虚拟机设计等。这些知识彼此联系，... ,段钢,安全&逆向工程&计算机&网络安全&信息安全&编程&黑客&密码
https://book.douban.com/subject/5338024/,https://img2.doubanio.com/view/subject/s/public/s4518521.jpg,与孩子一起学编程, ,8.4,399人,[美] 桑德Warren Sande、Carter Sande / 苏金国、姚曜 等 / 人民邮电出版社 / 2010-11 / 65.00元,一本老少咸宜的编程入门奇书！一册在手，你完全可以带着自己的孩子，跟随Sande父子组合在轻松的氛围中熟悉那些编程概念，如内存、循环、输入和输出、数据结构和图... ,桑德Warren Sande&Carter Sande,编程&python&儿童教育&计算机&Python&程序设计&Programming&教育
https://book.douban.com/subject/1319751/,https://img2.doubanio.com/view/subject/s/public/s10266053.jpg,C++Primer Plus, ,8.5,624人,Stephen Prata、孙建春、韦强 / 孙建春、韦强 / 人民邮电出版社 / 2005-5 / 72.00元,《C++Primer Plus&lt;第5版&gt;中文版》分17章和10个附录，分别介绍了C++程序的运行方式、基本数据类型、复合数据类型、循环和关系表达式、分支语 ... ,Stephen Prata&孙建春&韦强,C++&编程&计算机&入门&程序设计&经典&programming&计算机科学
https://book.douban.com/subject/35420122/,https://img9.doubanio.com/view/subject/s/public/s34054844.jpg,Python网络爬虫框架Scrapy从入门到精通, ,暂无,目前无人,张颖 / 北京大学出版社 / 2021-4 / 79.00,本书从Python主流框架Scrapy的简介及网络爬虫知识讲起，逐步深入到Scrapy进阶实战。本书从实战出发，根据不同需求，有针对性地讲解了静态网页、动态... ,张颖,爬虫&计算机&编程&Python
https://book.douban.com/subject/1819569/,https://img1.doubanio.com/view/subject/s/public/s8990957.jpg,Spring框架高级编程, ,7.5,25人,约翰逊 / 蒋培 / 机械工业出版社 / 2006-4 / 59.00元,Spring框架是主要的开源应用程序开发框架，它使得Java／J2EE开发更容易、效率更高。本书不仅向读者展示了Spring能做什么?而且揭示了Spring... ,约翰逊,spring&Java&Spring&编程&web&计算机&工作&我的书架
https://book.douban.com/subject/1432501/,https://img1.doubanio.com/view/subject/s/public/s3617099.jpg,An Introduction to Programming in Emacs Lisp, ,8.2,36人,"Robert J. Chassell / Free Software Foundation / January, 2004 / $35.00",This tutorial an elementary introduction to teach non-programmers how to custo... ,Robert J. Chassell,Lisp&计算机&编程&Programming&programming&lisp
