书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,用户标签
https://book.douban.com/subject/26935411/,https://img1.doubanio.com/view/subject/s/public/s29219028.jpg,生物学之书,从生命的起源到实验胚胎，生物学史上的250个里程碑,8.1,99人,[美] 迈克尔• C. 杰拉尔德 / 许辉辉 / 重庆大学出版社 / 2016-12-2 / 88,暂无,迈克尔• C. 杰拉尔德,生物学&科普&自然&科学&博物&生物&人生必读&长知识了
https://book.douban.com/subject/11534474/,https://img2.doubanio.com/view/subject/s/public/s11344992.jpg,大脑与认知, ,9.5,44人,《环球科学》杂志社 / 电子工业出版社 / 2012-8 / 59.00元,为什么那些有着超高IQ的天才看起来却有些呆头呆脑？为什么魔术师能知道你在想什么？为什么我们的判断有时还不如幼儿正确？为什么看到别人挠痒痒，自己也会觉得痒？其... ,《环球科学》杂志社,科普&脑科学&认知科学&心理学&科学&认知神经科学&神经科学
https://book.douban.com/subject/1794206/,https://img1.doubanio.com/view/subject/s/public/s1664509.jpg,复杂性与后现代主义,理解复杂系统,8.4,142人,(南非)保罗·西利亚斯 / 曾国屏 / 上海世纪出版集团 / 2006-4 / 21.00元,本书的目标，是要从后现代，或者也许更精确地说是从后结构(post-struct ural)的视角来阐明复杂性概念。从这种视角获得的最明显的结论是，不存在总揽... ,保罗·西利亚斯,复杂系统&后现代&哲学&复杂&科普&科学哲学&复杂性&科学
https://book.douban.com/subject/30466215/,https://img9.doubanio.com/view/subject/s/public/s32319815.jpg,质的量化与运动的量化,14世纪经院自然哲学的运动学初探,9.0,28人,张卜天 / 商务印书馆 / 2019-5,本书是国内第一部关于西方中世纪物理学史研究的专著。它基于原始文献和此前科学史家的研究成就，以“质的量化”和“运动的量化”问题为线素，以语境主义的眼光，比较完... ,张卜天,张卜天&科学史&科学哲学&思想史&哲学&科学&西哲&科哲
https://book.douban.com/subject/30466220/,https://img2.doubanio.com/view/subject/s/public/s32319812.jpg,时间的观念, ,8.6,109人,吴国盛 / 商务印书馆 / 2019-5 / 38.00,本书是一部时间观念的演化史，从思想史的角度发掘了当代哲学和科学中时间再发现的意义。作者关注时间的构成作用，展示了时间的多样性；破除了把时间只当作一个物理学概... ,吴国盛,时间&哲学&科学哲学&科学史&吴国盛&观念史&科学&科普
https://book.douban.com/subject/30171316/,https://img1.doubanio.com/view/subject/s/public/s29715627.jpg,存在之轻, ,8.1,49人,[美]弗兰克•维尔切克 / 王文浩 / 湖南科学技术出版社 / 2018-1 / 49.00,几乎在不知不觉中，我们对自然界最深层次实在的理解在过去的四分之一世纪里已经有了重大改变、现在我们己非常接近于长期寻求的突破：自然界基本力的大统一。作为一位深... ,弗兰克•维尔切克,科普&物理&第一推动丛书&物理学&科学&物理學&电子书
https://book.douban.com/subject/26616028/,https://img2.doubanio.com/view/subject/s/public/s28300493.jpg,高等数学基础,中学数学内容补充与数学概念和思维方法简介,9.1,26人,苏德矿、余继光 / 高等教育出版社 / 2015-9-1 / 18.00元,由于中学数学已实行新课标教学改革，教学内容发生较大变化，严重影响了大学高等数学的教学。为使中学数学与高等数学的教学内容有效衔接，本书将高等数学需要而中学删去... ,苏德矿&余继光,数学&高等数学&教辅&數學&教材&科学&数学分析&藏书
https://book.douban.com/subject/27074791/,https://img3.doubanio.com/view/subject/s/public/s29480790.jpg,数理化通俗演义：插图版（全五册）, ,9.1,21人,梁衡 / 九州出版社 / 2017-7 / 125.00元,暂无,梁衡,科普&教育&少儿&科学&科学家&通识教育&励志
https://book.douban.com/subject/1483021/,https://img1.doubanio.com/view/subject/s/public/s4243379.jpg,Out of Control,"The New Biology of Machines, Social Systems, &amp; the Economic World",9.1,286人,Kevin Kelly / Basic Books / 1995-4-14 / USD 22.95,"Out of Control is a summary of what we know about self-sustaining systems, bot... ",Kevin Kelly,哲学&科学&思想&科普&英文原版&互联网
https://book.douban.com/subject/1007886/,https://img2.doubanio.com/view/subject/s/public/s1005101.jpg,游戏中的科学, ,8.8,271人,（德）普雷斯 / 王泰智/沈惠珠 / 海南出版社 / 2004-08 / 25.00,它呈现给读者400多个精彩的科学探索游戏，任何人都可以按照书的指引，在最普通的地方以最普通的方式愉悦地探究科学。人们会在好奇心驱使下，不知不觉走进科学的后院... ,普雷斯,科普&游戏&科学&儿童教育&教育&育儿&德国&亲子
https://book.douban.com/subject/1351961/,https://img9.doubanio.com/view/subject/s/public/s1381834.jpg,怎樣製造一顆核子彈, ,9.2,149人,法蘭克·巴納比 / 高嘉玲 / 商周 / 2004-7-20 / NT$ 200,「巴納比是揭示恐怖份子真正威脅的不二人選......。未來的發展的確令人擔憂」--《衛報》（Guardian）「一本適時出現的大規模毀滅性武器入門書。」--... ,法蘭克·巴納比,科普&奇书&估计以后用得着&科学&干一行爱一行&外国文学&阿信推荐&阿信
https://book.douban.com/subject/11018532/,https://img9.doubanio.com/view/subject/s/public/s29634156.jpg,Dr. Golem,How to Think about Medicine,暂无,少于10人,Harry Collins and Trevor Pinch / ReadHowYouWant / 2012-12-28 / USD 27.99,"A creature of Jewish mythology, a golem is an animated being made by man from ... ",Harry Collins and Trevor Pinch,科普&科学&医学&英文原版
https://book.douban.com/subject/1843501/,https://img2.doubanio.com/view/subject/s/public/s2447312.jpg,宇宙简史, ,8.3,380人,(英)斯蒂芬·霍金 / 葛凯乐、郑亦明 / 湖南少年儿童出版社 / 2006-5-1 / 28.00,宇宙简史（插图本），ISBN：9787535829429，作者：（英）斯蒂芬·霍金/国别：中国大陆 ,斯蒂芬·霍金,科普&霍金&宇宙&科学&物理&历史&自然科学&英国
https://book.douban.com/subject/25846075/,https://img3.doubanio.com/view/subject/s/public/s27237790.jpg,技术的本质,技术是什么，它是如何进化的,7.8,1137人,布莱恩•阿瑟（Brian Arthur） / 曹东溟、王健 / 浙江人民出版社 / 2014-4-1 / 62.90,★《技术的本质》是复杂性科学奠基人、首屈一指的技术思想家、“熊彼特奖”得主布莱恩•阿瑟所创建的一套关于技术产生和进化的系统性理论，本书是打开“技术黑箱”的钥... ,布莱恩•阿瑟,技术&科普&思维&哲学&科技&经济学&社会&湛庐文化
https://book.douban.com/subject/25829693/,https://img3.doubanio.com/view/subject/s/public/s29555070.jpg,永恒的终结,关于时间旅行的终极奥秘和恢宏构想,9.0,33659人,[美] 艾萨克·阿西莫夫 / 崔正男 / 江苏凤凰文艺出版社 / 2014-9 / 32.00元,24世纪，人类发明了时间力场。27世纪，人类在掌握时间旅行技术后，成立了一个叫做永恒时空（Eternity）的组织，在每个时代的背后，默默地守护着人类社会的... ,艾萨克·阿西莫夫,科幻&阿西莫夫&时间旅行&科幻小说&小说&艾萨克·阿西莫夫&美国&外国文学
https://book.douban.com/subject/35152197/,https://img2.doubanio.com/view/subject/s/public/s33699823.jpg,世界重启（修订版）, ,8.0,65人,[英]刘易斯·达特内尔 / 秦鹏 / 天津科学技术出版社 / 2020-7-1 / 68.00元,暂无,刘易斯·达特内尔,科普&博物&工具书&历史&涨知识&科学&经济&手册
https://book.douban.com/subject/35152270/,https://img1.doubanio.com/view/subject/s/public/s33693108.jpg,相对论, ,8.0,15人,[美]阿尔伯特·爱因斯坦 / 张倩绮 / 陕西师范大学出版总社 / 2020-8 / 49.00元,暂无,阿尔伯特·爱因斯坦,科学&相对论&物理&2020&物理学
https://book.douban.com/subject/25788823/,https://img1.doubanio.com/view/subject/s/public/s33925997.jpg,科瓦奇讲动物, ,9.5,75人,（英）科瓦奇 著 / 新竹人智学会 / 贵州教育出版社 / 2013-10 / 39.8元,暂无,科瓦奇 著,科普&自然&自然科学&儿童&育儿&华德福教育&科学&华德福
https://book.douban.com/subject/26943913/,https://img9.doubanio.com/view/subject/s/public/s29333805.jpg,再创世纪,合成生物学将如何重新创造自然和我们人类,8.4,81人,〔美〕乔治·丘奇（George Church）、〔美〕艾德·里吉西（Ed Regis） / 周东 / 译言·东西文库／电子工业出版社 / 2017-1 / 68.00元,1978年，诺贝尔医学奖颁给发现DNA限制酶的纳森斯（Daniel Nathans）、亚伯（Werner Arber）与史密斯（Hamilton Smith... ,〔美〕乔治·丘奇&〔美〕艾德·里吉西,科普&自然科学&科学&生物学&未来&自然科学相关&生物&思维
https://book.douban.com/subject/1016272/,https://img9.doubanio.com/view/subject/s/public/s1250685.jpg,第三种猩猩,人类的身世与未来,8.7,798人,杰拉德・戴蒙德 / 王道还 / 海南出版社 / 2004-05 / 26.00,人不同于禽兽，无庸置疑。从身体构造的分子层次到解剖层次，人类都是一种大型哺乳类动物，也无庸置疑。人类就是这么难以捉摸，不过这也是人这种动物最令人着迷的地方。... ,杰拉德・戴蒙德,人类学&科普&社会学&进化&科学&社会&生物地理学
https://book.douban.com/subject/1270267/,https://img2.doubanio.com/view/subject/s/public/s1258971.jpg,通过知识获得解放, ,8.9,240人,[英]卡尔·波普尔 / 范景中、李本正 / 中国美术学院出版社 / 1998-1 / 29.50元,《通过知识获得解放》主要内容：一切活的事物都在寻求更加美好的世界。人、动物、植物，甚至单细胞机体永远是积极主动的。它们在试图改善自己的处境，或者至少避免它的... ,卡尔·波普尔,哲学&波普尔&科学哲学&科学&人文&科普&西方哲学&艺术
https://book.douban.com/subject/34865688/,https://img2.doubanio.com/view/subject/s/public/s33505191.jpg,天纵之才（医学大神08）,巴斯德与人工疫苗,9.4,258人,朱石生 / 新星出版社 / 2020-1 / 28.00,“医学大神”系列以十四册、九十万字的体量，忠实再现四百年现代医学史，精细描摹十四位业界传奇大神，并穿插解说医学科普知识，是一套集传记、历史、科普于一身的大众... ,朱石生,医学史&医学&读库&科普&传记&医疗&科学&***张立宪***
https://book.douban.com/subject/30155297/,https://img9.doubanio.com/view/subject/s/public/s29708055.jpg,时间的悖论,关于时间与人生的科学,7.2,576人,[美] 菲利普·津巴多、[美] 约翰·博伊德 / 张迪衡 / 中信出版集团 / 2018-4 / 49.00元,暂无,菲利普·津巴多&约翰·博伊德,心理学&时间&心理&社会学&科学&自我管理&我想读这本书&文学
https://book.douban.com/subject/34865706/,https://img9.doubanio.com/view/subject/s/public/s33505205.jpg,格微济世（医学大神14）,弗莱明与青霉素,9.5,198人,朱石生 / 新星出版社 / 2020-1 / 28.00,“医学大神”系列以十四册、九十万字的体量，忠实再现四百年现代医学史，精细描摹十四位业界传奇大神，并穿插解说医学科普知识，是一套集传记、历史、科普于一身的大众... ,朱石生,医学史&读库&科普&医学&科学&传记&医疗
https://book.douban.com/subject/11502248/,https://img3.doubanio.com/view/subject/s/public/s11101080.jpg,算术探索, ,9.5,38人,高斯 / 潘承彪、张明尧 / 哈尔滨工业大学出版社 / 2011-12 / 158.00元,《算术研究》是被誉为“数学王子”的德国大数学家高斯的第一部杰作，该书写于1797年，1801年正式出版，这是一部用拉丁文写成的巨著，是数论的最经典及最具权威... ,高斯,数学&数论&经典&名著&科学&自然科学&科普
https://book.douban.com/subject/32580267/,https://img9.doubanio.com/view/subject/s/public/s33128135.jpg,基因前传,从孟德尔到双螺旋,,10人,陈文盛 / 北京时代华文书局,暂无,陈文盛,科普&生物学&生物&科学&基因&生命&历史
https://book.douban.com/subject/26763976/,https://img1.doubanio.com/view/subject/s/public/s28700388.jpg,辛酸与荣耀,中国科学的诺奖之路,7.1,29人,饶毅、黎润红、张大庆 / 北京大学出版社 / 2016-3-1 / CNY 45.00,《辛酸与荣耀——中国科学的诺奖之路》全面、深入、客观地呈现了屠呦呦发现抗疟药青蒿素的科学背景和研究历程，与青蒿素研究一般历史记述不同的是，本书还特别介绍了我... ,饶毅&黎润红&张大庆,科学史&诺贝尔奖&中国&科学&科普&历史&制药
https://book.douban.com/subject/19989296/,https://img9.doubanio.com/view/subject/s/public/s33494425.jpg,别逗了，费曼先生, ,8.2,1426人,R•P•费曼、R•莱顿 / 王祖哲 / 湖南科学技术出版社 / 2012-9-1 / 35.00元,R.费曼（1918～1988）出生在纽约市的法洛克维，1942年在普林斯顿大学获得博士学位。在第二次世界大战期间，他对发展原子弹做出过重要贡献。战后费曼曾先... ,R•P•费曼&R•莱顿,传记&费曼&物理&科普&科学人文&美国&人物传记&科学
https://book.douban.com/subject/35100130/,https://img9.doubanio.com/view/subject/s/public/s33667816.jpg,Breath,The New Science of a Lost Art,7.2,33人,James Nestor / Riverhead Books / 2020-5-26,"No matter what you eat, how much you exercise, how skinny or young or wise you... ",James Nestor,健康&科普&科学&生物学&非虚构&自助&心理&英文原版
https://book.douban.com/subject/34939749/,https://img2.doubanio.com/view/subject/s/public/s33553811.jpg,那些听过却从未搞明白的问题, ,6.7,182人,[西班牙]大卫•加耶 / 姜宁 / 四川文艺出版社 / 2020-3 / 48.00元,暂无,大卫•加耶,科普&科学&微信读书&好书，值得一读&未知&外国文学&2020&西班牙
https://book.douban.com/subject/1221479/,https://img1.doubanio.com/view/subject/s/public/s1264127.jpg,与“众”不同的心理学,如何正视心理学（第七版）,8.9,1735人,Keith E.Stanovich / 范照 / 中国轻工业出版社 / 2005-2-1 / 20.00,本书介绍了心理学研究的本质、内容、科学方法和社会意义，它以深入浅出、充满睿智的论述去纠正人们对心理学的误解，帮助读者了解心理学的真相。可以说它是一本引导“消... ,Keith E.Stanovich,心理学&心理&科普&入门&研究方法&方法论&科学&psychology
https://book.douban.com/subject/4268931/,https://img9.doubanio.com/view/subject/s/public/s4392365.jpg,生命八卦, ,8.3,1028人,袁越 / 生活·读书·新知三联书店 / 2010-1 / 50.00元,从美国归来的袁越接受过系统的生命科学训练，他的经典口头禅：有什么科学根据？《生命八卦》的科学根据来自哪里呢？自然是世界权威科学杂志发布的信息，以及主流综合性... ,袁越,科普&土摩托&袁越&三联&科学&文化&三联书店&随笔
https://book.douban.com/subject/27624426/,https://img2.doubanio.com/view/subject/s/public/s29703371.jpg,创造自然,亚历山大·冯·洪堡的科学发现之旅,8.8,97人,[德] 安德烈娅·武尔夫 / 边和 / 后浪丨浙江人民出版社 / 2018-4 / 128.00元,暂无,安德烈娅·武尔夫,科普&自然科学&科学史&洪堡&历史&传记&德国&科学人文
https://book.douban.com/subject/1082347/,https://img9.doubanio.com/view/subject/s/public/s1818816.jpg,实用趣味实验图鉴, ,8.9,73人,有泽重雄 / 蔡山帝 / 接力出版社 / 2003年1月1日 / 28.00,观察整天在楼下树上“知知”叫的知了如何从蛹变成成虫；养一只独角仙；用树页冲洗照片…这些趣味实验将带你进入一个奇妙的世界！本书收录趣味小实验、研究小窍门100... ,有泽重雄,科普&图鉴&日本&实验&手工&自然&科学&生活
https://book.douban.com/subject/30374738/,https://img9.doubanio.com/view/subject/s/public/s29918734.jpg,生理心理学（全彩第九版）,走进行为神经科学的世界,9.3,14人,Neil R. Carlson / 苏彦捷 / 中国轻工业出版社 / 2017-1 / 158.00元,人脑是一个复杂而精妙的器官，而神经科学是一个充满生机、硕果累累的研究领域。《生理心理学：走进行为神经科学的世界（第九版 全彩）》整合了近年来神经科学和生理心... ,Neil R. Carlson,心理学&神经科学&生理学&心理&科普&教材&入门&科学
https://book.douban.com/subject/2265256/,https://img9.doubanio.com/view/subject/s/public/s29586085.jpg,Advice for a Young Investigator, ,9.2,93人,Santiago Ramón y Cajal / Larry W. Swanson / A Bradford Book / 1999-2-26 / USD 35.00,Santiago Ramon y Cajal was a mythic figure in science. Hailed as the father of... ,Santiago Ramón y Cajal,方法论&科学&科研&思维&Science&思考&学术&职业
https://book.douban.com/subject/1803252/,https://img9.doubanio.com/view/subject/s/public/s2181044.jpg,关于托勒密和哥白尼两大世界体系的对话, ,8.9,177人,伽利略 / 周熙良 / 北京大学出版社 / 2006-4-1 / 38.00元,《关于托勒密和哥白尼两大世界体系的对话》采用对话的形式，参与对话的是支持他的两个朋友，沙格列陀和萨尔维阿蒂，与一个亚里士多德观点支持者辛普利邱，对话分为4天... ,伽利略,伽利略&物理学&科学&科普&天文&自然科学&哲学&物理
https://book.douban.com/subject/1000445/,https://img1.doubanio.com/view/subject/s/public/s3437737.jpg,时间简史,从大爆炸到黑洞,8.6,6096人,史蒂芬・霍金 / 吴忠超、许明贤 / 湖南科学技术出版社 / 2003-01 / 15.00,本书是“第一推动丛书”第一辑的一种。 时间有初始吗？它又将在何地终结呢？宇宙是无限的还是有限的？ 霍金教授遨游到外层空间奇异领域，对遥远星系、黑洞、夸克、大... ,史蒂芬・霍金,科普&霍金&时间简史&物理&科学&宇宙&自然科学&史蒂芬.霍金
https://book.douban.com/subject/6527831/,https://img1.doubanio.com/view/subject/s/public/s6516329.jpg,隐藏的逻辑,乌合之众背后的模式研究,7.7,184人,马克•布坎南 / 李晰皆 / 天津教育出版社 / 2011-6 / 28.00元,在《隐藏的逻辑》一书中，作者布坎南告诉我们，在人类社会正在上演一场“量子革命”。物理学法则开始为我们描绘出一幅有关人或“社会原子”的崭新图像，而且与现实存在... ,马克•布坎南,社会学&社会心理学&心理学&思维&模式&社会&科普&科学
https://book.douban.com/subject/1418300/,https://img9.doubanio.com/view/subject/s/public/s25981294.jpg,QED：光和物质的奇异性, ,9.1,293人,理查德·费曼(Richard P. Feynman) / 张钟静 / 商务印书馆 / 1994 / 8.20,暂无,理查德·费曼,物理&费曼&科普&物理学&科学&量子&physics
https://book.douban.com/subject/35169360/,https://img2.doubanio.com/view/subject/s/public/s33700441.jpg,地球大炮, ,8.4,467人,刘慈欣 / 2014-11-1,随着各大陆资源的枯竭和环境的恶化，世界把目光投向南极洲。南美突然崛起的两大强国在世界政治格局中取得了与他们在足球场上同样的地位，使得南极条约成为一纸空文。但... ,刘慈欣,刘慈欣&科幻&科幻小说&小说&科技&科学&中国
https://book.douban.com/subject/4236400/,https://img2.doubanio.com/view/subject/s/public/s4137973.jpg,科学.宗教.哲学-西方哲学中科学与宗教两种思维方式研究,西方哲学中科学与宗教两种思维方式研究,暂无,少于10人,叶秀山 / 社会科学文献出版社 / 2009-12 / 59.00元,叶秀山先生积几十年哲学研究功力，形成此学术研究的成果结晶，可谓呕心沥血。该书的核心任务是要在哲学视野下，或者说是从哲学的角度，去研究科学与宗教向哲学提出的问... ,叶秀山,哲学&宗教&科学&文化研究&课程&计划中&禅
https://book.douban.com/subject/30418040/,https://img3.doubanio.com/view/subject/s/public/s29964130.jpg,科学历史百科全书,改变世界的重要发现和发明之终极视觉指南,8.9,18人,罗伯特·温斯顿 / 中国大百科全书出版社 / 2018-12-1 / 258.00元,《DK科学历史百科全书》是一本大型“科学大事年表”。逐年跟随科学的故事，对主要科学理论和概念附以丰富插图的时间轴与详细文字解释。以全球化的视野将来自世界各地... ,罗伯特·温斯顿,科普&科技史&DK&百科&科学&百科全书&科学史&图鉴
https://book.douban.com/subject/1819839/,https://img9.doubanio.com/view/subject/s/public/s1954834.jpg,新发现, ,9.2,1526人,12,《新发现》杂志既丰富又有趣，字里行间散发出一种深厚的人文精神和对科学的质朴的好奇与追求。书中那种既普及科学知识，又宣扬浓厚的人文关怀精神的杂志风格的内容，让... ,12,科普&杂志&科学&法国&科学人文&人文&科技&知识
https://book.douban.com/subject/1049797/,https://img9.doubanio.com/view/subject/s/public/s1070034.jpg,科学的反革命,理性滥用之研究,8.4,345人,哈耶克 / 冯克利 / 译林出版社 / 2003-02 / 15.20,暂无,哈耶克,哈耶克&哲学&科学哲学&自由主义&社会学&政治哲学&科学&自由
https://book.douban.com/subject/30459098/,https://img9.doubanio.com/view/subject/s/public/s30003985.jpg,数学分析 (第一卷)(第7版), ,9.7,51人,[俄] B. A. 卓里奇 / 李植 / 高等教育出版社 / 2019-2-18 / 79.00元,本书是作者在莫斯科大学力学数学系多遍讲授数学分析课程的基础上写成的，自1981 年第1 版出版以来，到2015 年已经修订、增补至第7 版。作者加强了分析学... ,B. A. 卓里奇,数学分析&数学&Analysis&微积分&实分析&科学&分析&物理学
https://book.douban.com/subject/26608864/,https://img2.doubanio.com/view/subject/s/public/s29169671.jpg,植物学（第2版）, ,9.3,40人,马炜梁 / 高等教育出版社 / 2015-8 / 69.50元,暂无,马炜梁,植物学&植物&教材&自然科学&生物学&生物&经典&科学
https://book.douban.com/subject/26666229/,https://img2.doubanio.com/view/subject/s/public/s28451932.jpg,科学研究纲领方法论, ,9.5,32人,伊姆雷・拉卡托斯 / 兰征 / 上海译文出版社 / 2016-1 / 98.00,《科学研究纲领方法论》由著名科学哲家，科哲学历史学派主要代表人物伊姆雷•拉卡托斯著。收入了作者关于科学哲学的五篇重要论文，集中体现了拉卡托斯的科学哲学观和历... ,伊姆雷・拉卡托斯,科学哲学&哲学&方法论&科学&科学技术&进化论&英国
https://book.douban.com/subject/1287414/,https://img9.doubanio.com/view/subject/s/public/s1334684.jpg,影响世界历史的三个犹太人, ,6.9,21人,黎鸣 / 河北人民出版社 / 2002-8 / 32.00元,在西方思想的前沿，处于锋头地位的伟大代表人物，是爱因斯坦、马克思和弗洛伊德这三位犹太人，他们正分别表征了现当代人类在自然科学、社会科学、心理科学领域思想影响... ,黎鸣,犹太人&西方文化&社会心理学&人物传记&科学&爱因斯坦&马克思&1
https://book.douban.com/subject/35022378/,https://img3.doubanio.com/view/subject/s/public/s33678620.jpg,空气之海漫游指南, ,8.2,40人,（加）克里斯托弗·杜德尼 / 小庄 / 浙江大学出版社 / 2020-4 / 48.00,人类生活在一个“空气之海”的海底——确切地说，这个大海里的空气有520万亿吨重。这么多的大气被均匀涂抹在地球表面的一个薄层上，而其中的99％又分布在地面以上... ,克里斯托弗·杜德尼,科普&气象&博物&科学&科学史&微信读书
https://book.douban.com/subject/1959248/,https://img2.doubanio.com/view/subject/s/public/s2182692.jpg,科学成就健康, ,8.5,723人,方舟子 / 新华出版社 / 2007-1 / 25.00元,暂无,方舟子,科普&健康&方舟子&科学&医学&中医&伪科学&饮食
https://book.douban.com/subject/35054971/,https://img3.doubanio.com/view/subject/s/public/s33637950.jpg,看不见的光,从红外线到X光，电磁波发现趣史,8.5,87人,(美) 鲍勃·伯曼 / 雍寅 / 未读·探索家 天津科学技术出版社 / 2020-5 / 55,19世纪，人类刚刚学会利用电磁波，而现在电磁波已经塑造了人们的生活方式。你将通过这本书了解”不可见光“的发现趣史。书中收录了各种电磁波被发现的经过。你将从中... ,鲍勃·伯曼,科普&物理&物理学&自然科学相关&科学&科学科技&美国&未读
https://book.douban.com/subject/30246268/,https://img1.doubanio.com/view/subject/s/public/s29791449.jpg,给忙碌者的天体物理学, ,8.6,2710人,尼尔·德格拉斯·泰森 / 孙正凡 / 未读·探索家·北京联合出版公司 / 2018-6 / 49.80,暂无,尼尔·德格拉斯·泰森,科普&宇宙&天文&物理&物理学&思维&自然&长知识了
https://book.douban.com/subject/1115529/,https://img2.doubanio.com/view/subject/s/public/s4047972.jpg,智障儿童学写字, ,9.9,494人,新华出版社 / 2003-1 / 8.00元,智障儿童学写字，ISBN：9787501160853，作者：，出版社：新华出版社 ,新华出版社,科学&书法&干一行爱一行&猎奇&教育
https://book.douban.com/subject/27028378/,https://img9.doubanio.com/view/subject/s/public/s29535254.jpg,科学哲学的历史导论, ,8.6,94人,[美] 约翰·洛西 / 张卜天 / 商务印书馆 / 2017-7 / 70.00,《科学哲学的历史导论》是一部优秀的科学哲学导论著作，内容均衡而翔实，语言简洁而清晰。它为科学哲学的不同观点提供了历史阐述，特别是围绕“如何正确评价科学”这一... ,约翰·洛西,科学哲学&科学史&哲学&张卜天&科学&哲学导论&科学人文&科普
https://book.douban.com/subject/30197152/,https://img9.doubanio.com/view/subject/s/public/s29796504.jpg,科学需要讲故事, ,8.3,144人,[美] 兰迪·奥尔森（Randy Olson） / 高爽 / 重庆大学出版社 / 2018-4-20 / 48,暂无,兰迪·奥尔森,科普&写作&讲故事&表达&方法论&科学&传播&科学阅读
https://book.douban.com/subject/25970086/,https://img2.doubanio.com/view/subject/s/public/s27438002.jpg,网络科学引论, ,9.2,34人,纽曼 / 陈哲 / 电子工业出版社 / 2014-1-1 / 89.00元,作者凭借在计算机、信息论、物理等相关学科的深入研究和丰富经验，系统地分析和论述了网络作为一门科学理论如何应用在现实生活中的方方面面。全书分为5部分，讨论了目... ,纽曼,网络科学&复杂网络&复杂系统&网络&计算机&计算机科学&复杂&科学
https://book.douban.com/subject/34833898/,https://img2.doubanio.com/view/subject/s/public/s33505131.jpg,理性的边界,人类思维和世界的复杂关系,8.2,119人,诺桑·亚诺夫斯基 / 王晨 / 中信出版集团 / 2019-11-1 / 69.8,暂无,诺桑·亚诺夫斯基,哲学&科学哲学&理性&科学&思维&数学&心理学&物理
https://book.douban.com/subject/1787419/,https://img2.doubanio.com/view/subject/s/public/s2593763.jpg,宇宙逍遥, ,9.2,61人,约翰·A·惠勒 / 田松、南宫梅芳 / 北京理工大学出版社 / 2006-4 / 34.00元,《宇宙逍遥》是著名物理学家、“黑洞”的命名者惠勒的新作，其中既有作者对实在论等哲学问题的独特思考，也有对爱因斯坦、玻尔等科学巨人的回忆，值得对科学哲学、科学... ,约翰·A·惠勒,科普&物理&哲学&科学哲学&科学&天文&physics&物理学
https://book.douban.com/subject/25830943/,https://img2.doubanio.com/view/subject/s/public/s27222421.jpg,死后的世界,生命不息,7.2,747人,[美]雷蒙德·穆迪（Raymond A.Moody） / 林宏涛 / 世界图书出版公司·后浪出版公司 / 2014-4 / 28.00元,暂无,雷蒙德·穆迪,死亡&心理学&心理&哲学&科学&美国&外国文学&后浪
https://book.douban.com/subject/1222244/,https://img9.doubanio.com/view/subject/s/public/s1282505.jpg,数学（第三卷）,它的内容，方法和意义,9.1,137人,[俄] A. D. 亚历山大洛夫 / 王元、万哲先 / 科学出版社 / 2001-11-1 / 28.00元,《数学:它的内容方法和意义(第3卷)》是前苏联著名数学价位普及数学知识撰写的一部名著，用极其通俗的语言介绍了现代数学各个分支的内容，历史发展及其在自然科学和... ,A. D. 亚历山大洛夫,数学&科普&数学史&经典&方法论&Mathematics&俄罗斯&科学
https://book.douban.com/subject/27125376/,https://img9.doubanio.com/view/subject/s/public/s29536855.jpg,读懂一粒沙,沙中的奇妙微观世界,8.9,39人,[美] 加里·格林伯格、卡罗尔·凯利、凯特·克洛弗 / 王燕平、张超 / 电子工业出版社 / 2017-9 / 69.00元,暂无,加里·格林伯格&卡罗尔·凯利&凯特·克洛弗,科普&自然&摄影&博物&我想读这本书&好书，值得一读&想读，一定很精彩！&图鉴
https://book.douban.com/subject/24307342/,https://img9.doubanio.com/view/subject/s/public/s27760814.jpg,哈默手稿, ,8.7,629人,列奥纳多·达·芬奇 / 李秦川 / 北京理工大学出版社 / 2013-5 / 88.00元,《哈默手稿》内容简介：达•芬奇一生勤于记录，写下了数以万计页的手稿，而现存的手稿则有5000多页。在他那卷帙浩繁但疏于整理的手稿里，达•芬奇就像一个被神秘的... ,列奥纳多·达·芬奇,达芬奇&艺术&手稿&传记&历史&科学&随笔&意大利
https://book.douban.com/subject/26314386/,https://img1.doubanio.com/view/subject/s/public/s28011578.jpg,心灵的未来, ,8.2,316人,加来道雄 (Michio Kaku) / 伍义生、付满、谢琳琳 / 重庆出版社 / 2015-1-1 / 48.80,暂无,加来道雄,科普&脑科学&心理学&加来道雄&认知科学&人工智能&科学&自然科学
https://book.douban.com/subject/1339146/,https://img3.doubanio.com/view/subject/s/public/s1378860.jpg,科技渴望性別, ,8.8,39人,吳嘉苓、傅大為 / 群學 / 2004-1 / NT$ 300,本書與《科技渴望社會》為台灣第一套 STS讀本。 台灣 STS 研究者群策群力， 透過 精選、譯介西方 STS 文獻的菁華，引領台灣讀者進入 科技與社會這個... ,吳嘉苓&傅大為,STS&性別研究&社会学&人类学&科学哲学&科技史&身体&科学
